id	name	acronym	type	topic_tags	start_date	end_date	location	abstract_deadline	paper_deadline	registration_deadline	early_bird_deadline	website	relevance_score	relevance_note	status	last_verified	last_change	source_urls
ieee-qce26	IEEE Quantum Week 2026	QCE26	Conference	quantum computing hardware;quantum communication;integrated quantum photonics	2026-09-13	2026-09-18	Toronto, ON, Canada	2026-04-06	TBA	TBA	TBA	https://qce.quantum.ieee.org/2026/	3	IEEE quantum week with photonic quantum computing and QKD sessions	cfp_closed	2026-08-23	technical paper abstract deadline was 2026-04-06 (closed)	https://qce.quantum.ieee.org/2026/
ecoc-2026	European Conference on Optical Communication 2026	ECOC 2026	Conference	photonic integrated circuits;silicon photonics;quantum communication;integrated quantum photonics	2026-09-20	2026-09-24	Málaga, Spain	2026-04-22	2026-04-22	TBA	TBA	https://ecoc2026.org/	4	Europe's flagship optical comms conference with quantum technologies track	cfp_closed	2026-08-23	verified, no change; CFP closed as expected, event on schedule Sep 20-24 Málaga	https://ecoc2026.org/; https://ecoc2026.org/ECOC2026/paper-submission
mne-2026	International Conference on Micro and Nano Engineering 2026	MNE 2026	Conference	photonic integrated circuits;nanophotonics;2D-material photonics	2026-09-21	2026-09-24	Interlaken, Switzerland	TBA	TBA	TBA	TBA	https://mne2026.imnes.org/	3	Nanofabrication conference relevant to photonic device processing	upcoming	2026-08-23	verified, no change; deadlines remain TBA	https://mne2026.imnes.org/
fio-2026	Frontiers in Optics + Laser Science 2026	FiO+LS 2026	Conference	quantum optics;nonlinear optics;nanophotonics	2026-09-27	2026-10-01	Rochester, NY, USA	TBA	TBA	TBA	TBA	https://frontiersinoptics.com/	3	Broad US photonics conference with quantum optics tracks	upcoming	2026-08-23	end date corrected to Oct 1 (was listed as Sep 30); Science+Industry Showcase runs Sep 29-30	https://frontiersinoptics.com/
hdqs-2026	High-Dimensional Quantum Systems Workshop 2026	HDQS 2026	Workshop	quantum optics;quantum communication;integrated quantum photonics	2026-10-04	2026-10-09	Benasque, Spain	TBA	n/a	TBA	n/a	https://benasque.org/2026hdqs/	4	Benasque workshop on high-dimensional quantum photonics and quantum information	upcoming	2026-08-23	dates unconfirmed this run (search results conflated with a different Benasque workshop by same organizers); recommend manual check of benasque.org/2026hdqs/ next run	https://benasque.org/2026hdqs/
photonics-days-2026	Photonics Days Berlin 2026	PDB 2026	Conference	integrated quantum photonics;photonic integrated circuits;nanophotonics	2026-10-07	2026-10-08	Berlin, Germany	TBA	TBA	TBA	TBA	https://photonic-days-berlin.com/	3	German photonics industry and research meeting	upcoming	2026-08-23	verified, no change	https://photonic-days-berlin.com/
ipc-2026	IEEE Photonics Conference 2026	IPC 2026	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics	2026-11-08	2026-11-12	Denver, CO, USA	TBA	2026-05-04	TBA	2026-10-08	https://ieee-ipc.org/	4	IEEE flagship photonics devices and integrated systems conference	cfp_closed	2026-08-23	paper submission deadline was 2026-05-04 (closed); early-bird registration before 2026-10-08	https://ieee-ipc.org/
eqtc-2026	European Quantum Technologies Conference 2026	EQTC 2026	Conference	integrated quantum photonics;quantum communication;quantum computing hardware;quantum networking	2026-11-29	2026-12-03	Dublin, Ireland	2026-08-03	TBA	TBA	TBA	https://qt.eu/events/eqtc-2026-european-quantum-technologies-conference	5	EU Quantum Flagship conference — all aspects of quantum technology, high visibility	cfp_closed	2026-08-23	abstract submission deadline was 2026-08-03 (closed)	https://qt.eu/events/eqtc-2026-european-quantum-technologies-conference
photonics-west-2027	SPIE Photonics West 2027	PW 2027	Conference	integrated quantum photonics;silicon photonics;nonlinear optics;single-photon sources	2027-01-30	2027-02-04	San Francisco, CA, USA	2026-07-22	TBA	TBA	TBA	https://spie.org/conferences-and-exhibitions/photonics-west	5	SPIE flagship with Quantum West and Si-photonics tracks — abstract deadline Jul 22 2026	cfp_closed	2026-08-23	abstract deadline 2026-07-22 has now passed (closed); dates/location confirmed	https://spie.org/conferences-and-exhibitions/photonics-west; https://spie.org/conferences-and-exhibitions/photonics-west/program/browse-program
qip-2027	30th Quantum Information Processing Conference	QIP 2027	Conference	quantum communication;quantum computing hardware;quantum networking	2027-02-20	2027-02-26	Singapore	TBA	TBA	TBA	TBA	https://qipconference.org/2027/	4	Premier annual quantum information conference; quantum networking and hardware sessions	upcoming	2026-08-23	verified; added detail: tutorials Feb 20-21, main program Feb 22-26, NUS University Cultural Centre, Singapore	https://qipconference.org/2027/; https://qip.iaqi.org/nextqip
dpg-samop-2027	DPG Frühjahrstagung SAMOP 2027	DPG SAMOP 2027	Conference	quantum optics;nanophotonics;integrated quantum photonics	2027-02-28	2027-03-05	Hannover, Germany	TBA	TBA	TBA	TBA	https://dpg-physik.de/	4	DPG spring meeting for quantum optics and photonics — easily accessible from Münster	upcoming	2026-08-23	verified, no change; exhibition runs Mar 2-4	https://dpg-physik.de/
ofc-2027	Optical Fiber Communication Conference 2027	OFC 2027	Conference	photonic integrated circuits;silicon photonics;quantum communication	2027-03-07	2027-03-11	Los Angeles, CA, USA	TBA	2026-10-20	TBA	TBA	https://ofcconference.org/	4	World's largest optical comms conference with PIC and quantum networking sessions	cfp_open	2026-08-23	summary/paper submission deadline confirmed: 2026-10-20 12:00 EDT; CFP open	https://ofcconference.org/
spie-oo-2027	SPIE Optics + Optoelectronics 2027	SPIE O+O 2027	Conference	integrated quantum photonics;quantum optics;nanophotonics	2027-04-05	2027-04-08	Prague, Czech Republic	TBA	TBA	TBA	TBA	TBA	4	SPIE European conference with quantum photonics and nanophotonics tracks	upcoming	2026-08-23	dates confirmed via official source (previously an unverified guess): Apr 5-8 2027, Prague; note SPIE Photonics Europe has no 2027 edition (biennial, alternates with this event; next Photonics Europe is 2028)	original list;https://spie.org/conferences-and-exhibitions/optics-and-optoelectronics
aps-summit-2027	APS Global Physics Summit 2027	APS Summit 2027	Conference	quantum optics;quantum computing hardware;integrated quantum photonics	2027-04-11	2027-04-16	Atlanta, GA, USA	TBA	TBA	TBA	TBA	https://www.aps.org/events/2027/summit	4	Joint APS March+April meeting; major quantum photonics and computing sessions	upcoming	2026-08-23	verified, no change; abstract submission window already closed (exact date not published)	https://www.aps.org/events/2027/summit
cleo-europe-2027	CLEO/Europe-EQEC 2027	CLEO/Europe 2027	Conference	integrated quantum photonics;quantum optics;nonlinear optics;nanophotonics	2027-06-20	2027-06-25	Munich, Germany	TBA	TBA	TBA	TBA	https://cleoeurope.org/	5	Flagship European photonics and quantum optics biennial conference	upcoming	2026-08-23	verified, no change; trade fairs (Laser World of Photonics, World of Quantum) run in parallel Jun 22-25	https://cleoeurope.org/; https://www.photonics-congress.com/en/about/conferences/cleo-eqec/
ieee-rapid-2027	IEEE Research and Applications of Photonics in Defense 2027	IEEE RAPID 2027	Conference	single-photon sources;quantum communication	2027-08-11	2027-08-13	Miramar Beach, FL, USA	TBA	TBA	TBA	TBA	https://ieee-rapid.org/	2	Defense photonics conference	upcoming	2026-08-23	date conflict found between sources (file: Aug 11-13; one aggregator: September); left unchanged pending official confirmation at ieee-rapid.org	https://ieee-rapid.org/
ipc-2027	IEEE Photonics Conference 2027	IPC 2027	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics	2027-11-10	2027-11-14	Eindhoven, Netherlands	TBA	TBA	TBA	TBA	https://ieee-ipc.org/	4	IEEE photonics flagship; European edition in Eindhoven — low travel cost	upcoming	2026-08-23	possible date shift flagged by aggregators to Nov 7-11 (file has Nov 10-14); left unchanged pending confirmation at ieee-ipc.org	https://ieee-ipc.org/
photonics-switching-2026	International Conference on Photonics in Switching and Computing 2026	PSC 2026	Conference	photonic integrated circuits;silicon photonics	2026-09-15	2026-09-18	Valencia, Spain	TBA	TBA	TBA	TBA	https://psc2026.org/	3	Photonic switching and routing conference	upcoming	2026-08-23	dates/location confirmed: Sep 15-18 2026, Valencia, Spain	original list;https://psc2026.org/;https://ieeephotonics.org/event/2026-international-conference-on-photonics-in-switching-and-computing-psc/
it-fab-school-2026	It-fab Italian Network for Micro and Nano Fabrication School 2026	It-fab School 2026	Summer School	photonic integrated circuits;nanophotonics	2026-10-27	2026-10-30	Turin, Italy	TBA	n/a	TBA	n/a	https://www.inrim.it/it/eventi/it-fab-hands-school-micro-and-nano-fabrication	3	Italian nanofabrication school relevant to photonic device processing	upcoming	2026-08-23	dates/location found via search (INRiM/PiQuET, Turin); not independently fetched, verify next run	original list;https://www.inrim.it/it/eventi/it-fab-hands-school-micro-and-nano-fabrication;https://itfab.bo.imm.cnr.it/
opic	Optics & Photonics International Congress	OPIC	Conference	integrated quantum photonics;quantum optics;nanophotonics	2026-04-20	2026-04-24	Yokohama, Japan	TBA	TBA	TBA	TBA	https://opicon.jp/	3	Japanese international photonics congress with quantum tracks	archived	2026-08-23	next edition found: Apr 20-24 2026 Pacifico Yokohama (already concluded by this run); archived, watch for next edition	original list;https://opicon.jp/
owtnm	Optical Wave & Waveguide Theory and Modelling Workshop	OWTNM	Workshop	photonic integrated circuits;nanophotonics	2026-04-08	2026-04-10	Lausanne, Switzerland	2026-02-06	n/a	2026-03-06	n/a	https://owtnm26.epfl.ch/	3	Waveguide modelling workshop relevant to PIC simulation	archived	2026-08-23	XXXII OWTNM held Apr 8-10 2026 EPFL Lausanne (already concluded); archived	original list;https://owtnm26.epfl.ch/;https://www.owtnm.eu/
opon-2025	OPON — International Workshop on the Optical Properties of Nanostructures (8th ed.)	OPON 2025	Conference	integrated quantum photonics;nanophotonics	2025-02-12	2025-02-14	Münster, Germany	TBA	TBA	TBA	TBA	https://www.uni-muenster.de/Physik.FT/en/opon2025/index.html	4	Local Münster photonics conference — direct access, no travel	archived	2026-08-23	identified actual series (rotates Münster/Wrocław/Bayreuth/Warsaw); 8th edition confirmed Feb 12-14 2025 Münster; archived. Next (9th) edition not yet announced — see new placeholder row opon-next	original list;https://www.uni-muenster.de/Physik.FT/en/opon2025/index.html
nrw-nano-2026	NRW NanoConference 2026	NRW Nano 2026	Conference	nanophotonics;photonic integrated circuits	TBA	TBA	North Rhine-Westphalia, Germany	TBA	TBA	TBA	TBA	TBA	3	Regional NRW nanotechnology conference; local access	upcoming	2026-08-23	biennial series confirmed; 11th edition was Oct 2025 Dortmund; 12th edition not yet officially announced (one unconfirmed rumor of Mar 2027); dates left TBA	original list
icqe	International Conference on Quantum Energy	ICQE	Conference	quantum computing hardware	TBA	TBA	TBA	TBA	TBA	TBA	TBA	TBA	2	Quantum energy applications; adjacent to quantum computing hardware	upcoming	2026-08-23	"confirmed as legitimate recurring series; last held Jun 2025 Padua, Italy; next edition (informally ""ICQE 2027"") mentioned by organizers but no official dates yet"	original list
nanop-2026	NANOP 2026 — Nanophotonics and Micro/Nano Optics International Conference	NANOP 2026	Conference	nanophotonics;plasmonics	2026-10-05	2026-10-07	Rome, Italy	TBA	TBA	TBA	TBA	https://premc.org/conferences/nanop-nanophotonics-micro-nano-optics/	4	Dedicated nanophotonics/plasmonics conference, 8th edition	upcoming	2026-08-23	new entry	https://premc.org/conferences/nanop-nanophotonics-micro-nano-optics/
gpolc-2026	Global Photonics, Optics and Lasers Conference 2026	GPOLC 2026	Conference	photonic integrated circuits;nonlinear optics	2026-11-05	2026-11-07	Berlin, Germany	2026-09-15	n/a	TBA	TBA	https://gpolc2026.synergiasummits.com/	2	General photonics/laser conference in Berlin; broad scope, limited quantum-specific content	cfp_open	2026-08-23	new entry	https://gpolc2026.synergiasummits.com/
aquariq-2026	Aurora Quantum School Innsbruck: Recent Advancements in Quantum Photonics	AQUARiQ 2026	Summer School	integrated quantum photonics;quantum optics;single-photon sources	2026-09-07	2026-09-10	Innsbruck, Austria	TBA	n/a	TBA	n/a	https://www.uibk.ac.at/en/congress/aquariq-2026/	5	New thematic PhD school explicitly on quantum photonics — bullseye fit	upcoming	2026-08-23	new entry; first edition of new series	https://www.uibk.ac.at/en/congress/aquariq-2026/
dpg-bad-honnef-photonics-2026	DPG Bad Honnef Physics School: Applied Photonics	DPG BH Photonics 2026	Summer School	photonic integrated circuits;nanophotonics;quantum optics	2026-09-20	2026-09-25	Bad Honnef, Germany	TBA	n/a	TBA	n/a	https://www.dpg-physik.de/veranstaltungen/2026/applied_photonics	4	German DPG school on applied/nano photonics for PhD/early-career researchers	upcoming	2026-08-23	new entry	https://www.dpg-physik.de/veranstaltungen/2026/applied_photonics
meta-2026	16th International Conference on Metamaterials, Photonic Crystals and Plasmonics	META 2026	Conference	plasmonics;nanophotonics	2026-07-14	2026-07-17	Dublin, Ireland	TBA	TBA	TBA	TBA	https://metaconferences.org/META26/index.php/META	3	Metamaterials/plasmonics/photonic-crystal conference with nanophotonics sessions	archived	2026-08-23	new entry; already concluded by this run	https://metaconferences.org/META26/index.php/META
cleo-2027	Conference on Lasers and Electro-Optics 2027	CLEO 2027	Conference	integrated quantum photonics;quantum optics;nonlinear optics;silicon photonics;single-photon sources	2027-05-02	2027-05-07	Long Beach, CA, USA	2025-12-05	n/a	TBA	TBA	https://cleoconference.org/	5	Premier US laser/photonics conference — year roll-over from CLEO 2026	upcoming	2026-08-23	new entry; year roll-over from cleo-2026	https://cleoconference.org/;https://cleoconference.org/2027-topic-categories/
ecoc-2027	European Conference on Optical Communication 2027	ECOC 2027	Conference	photonic integrated circuits;silicon photonics;quantum communication;integrated quantum photonics	2027-10-10	2027-10-14	Milan, Italy	TBA	TBA	TBA	TBA	https://ecoc2027.org/	4	Europe's flagship optical comms conference — year roll-over from ECOC 2026	upcoming	2026-08-23	new entry; year roll-over from ecoc-2026	https://ecoc2027.org/
optica-quantum-2027	Optica Quantum 2.0 Conference and Exhibition 2027	Optica Quantum 2027	Conference	integrated quantum photonics;quantum optics;single-photon sources;quantum communication;quantum computing hardware	2027-06-07	2027-06-10	Copenhagen, Denmark	TBA	n/a	TBA	TBA	https://www.optica.org/events/topical_meetings/quantum/	5	Premier quantum photonics conference — year roll-over from Optica Quantum 2026	upcoming	2026-08-23	new entry; year roll-over from optica-quantum-2026	https://www.optica.org/events/topical_meetings/quantum/
qcrypt-2027	QCrypt 2027	QCrypt 2027	Conference	quantum communication;QKD;quantum networking	2027-08-23	2027-08-27	Vienna, Austria	TBA	TBA	TBA	TBA	https://qcrypt.net/	4	Premier annual QKD/quantum crypto conference — year roll-over; host provisionally Vienna, pending final confirmation	upcoming	2026-08-23	new entry; year roll-over from qcrypt-2026; host provisional	https://qcrypt.net/
spw-2027	13th Single Photon Workshop	SPW 2027	Workshop	single-photon sources;SNSPDs;quantum optics;quantum communication	2027-11-15	2027-11-19	Singapore	TBA	n/a	TBA	TBA	TBA	5	THE dedicated single-photon workshop — year roll-over from SPW 2026; official site not yet live	upcoming	2026-08-23	new entry; year roll-over from spw-2026; dates from search, official spw2027.org not yet found	https://www.quantum.info/conf/2027.html
grc-quantum-science-2027	Gordon Research Conference — Quantum Science 2027	GRC QS 2027	Conference	quantum optics;quantum computing hardware;quantum communication;integrated quantum photonics	2027-08-01	2027-08-06	TBA	TBA	n/a	TBA	n/a	https://www.grc.org/quantum-science-conference/2027/	4	GRC on quantum science — year roll-over from 2026 edition	upcoming	2026-08-23	new entry; year roll-over from grc-quantum-science-2026; location not yet published	https://www.grc.org/quantum-science-conference/2027/
benasque-qnp-2027	Quantum Nanophotonics 2027	Benasque QNP 2027	Workshop	nanophotonics;quantum optics;single-photon sources	2027-03-28	2027-04-02	Benasque, Spain	TBA	n/a	TBA	n/a	https://benasque.org/2027qnp/	5	Directly on nanophotonics and single-photon sources — year roll-over from 2025 edition	upcoming	2026-08-23	new entry; year roll-over from benasque-qnp-2025	https://benasque.org/2027qnp/
iqnhub-school-2027	IQN Hub Summer School 2027	IQN Hub School 2027	Summer School	quantum communication;QKD;quantum networking	2027-06-27	2027-07-03	Edinburgh, UK	TBA	n/a	TBA	n/a	https://iqnhub.org/2027-summer-school/	4	UK Integrated Quantum Networks Hub residential school on quantum networking and QKD	upcoming	2026-08-23	new entry	https://iqnhub.org/2027-summer-school/
ieee-qpain-2027	IEEE 3rd International Conference on Quantum Photonics, AI & Networking	IEEE QPAIN 2027	Conference	integrated quantum photonics;quantum networking	2027-04-08	2027-04-10	Chattogram, Bangladesh	TBA	TBA	TBA	TBA	https://qpain.org/	3	Quantum photonics/networking conference (IEEE-sponsored) — year roll-over; young series, non-European	upcoming	2026-08-23	new entry; year roll-over from ieee-qpain-2026	https://qpain.org/
ecio-2027	European Conference on Integrated Optics 2027	ECIO 2027	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://ecio-conference.org/	5	Largest European integrated optics conference — placeholder for next (predictable annual) edition	upcoming	2026-08-23	placeholder; next edition not yet announced	https://ecio-conference.org/
ieee-siphotonics-2027	IEEE Silicon Photonics Conference 2027	IEEE SiPho 2027	Conference	silicon photonics;photonic integrated circuits;III-V on Si	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://ieee-siphotonics.org/	5	Dedicated silicon photonics conference — placeholder for next (predictable annual) edition	upcoming	2026-08-23	placeholder; next edition not yet announced	https://ieee-siphotonics.org/
les-houches-2027	Les Houches School — Photonics/Quantum Optics sessions 2027	Les Houches 2027	Summer School	quantum optics;integrated quantum photonics;nanophotonics	TBA	TBA	Les Houches, France	TBA	n/a	TBA	n/a	https://www.houches-school-physics.com/program/program-2027/	4	2027 program includes engineered quantum systems, nonlinear/quantum/imaging optics, and a Photonics & AI school; exact dates not yet published	upcoming	2026-08-23	placeholder; multiple relevant 2027 sessions announced but dates TBA	https://www.houches-school-physics.com/program/program-2027/
erice-qts	Quantum Technology School Erice	Erice QTS	Summer School	quantum optics;single-photon sources;integrated quantum photonics	TBA	TBA	Erice, Italy	TBA	n/a	TBA	n/a	https://sites.google.com/view/quantumtechnologyschoolerice/home	4	Recurring PhD-level school on quantum optics/photon-based qubits (Portalupi/Trotta) — placeholder, next dates TBA	upcoming	2026-08-23	new entry; placeholder, dates not yet announced	https://sites.google.com/view/quantumtechnologyschoolerice/home
opon-next	OPON — International Workshop on the Optical Properties of Nanostructures (next edition)	OPON	Workshop	nanophotonics;quantum optics	TBA	TBA	TBA	TBA	n/a	TBA	n/a	https://www.uni-muenster.de/Physik.FT/en/opon2025/index.html	4	Rotating Münster/Wrocław/Bayreuth/Warsaw workshop; 9th edition not yet announced	upcoming	2026-08-23	placeholder; next (9th) edition not yet announced after 2025 Münster edition	https://www.uni-muenster.de/Physik.FT/en/opon2025/index.html
