id	name	acronym	type	topic_tags	start_date	end_date	location	abstract_deadline	paper_deadline	registration_deadline	early_bird_deadline	website	relevance_score	relevance_note	status	last_verified	last_change	source_urls
ieee-qce26	IEEE Quantum Week 2026	QCE26	Conference	quantum computing hardware;quantum communication;integrated quantum photonics	2026-09-13	2026-09-18	Toronto, ON, Canada	TBA	TBA	TBA	TBA	https://qce.quantum.ieee.org/2026/	3	IEEE quantum week with photonic quantum computing and QKD sessions	ongoing	2026-09-13	ongoing (in progress as of snapshot date)	https://qce.quantum.ieee.org/2026/
photonics-switching-2026	Photonics in Switching and Computing 2026	PiS 2026	Conference	photonic integrated circuits;silicon photonics	2026-09-15	2026-09-18	Valencia, Spain	TBA	TBA	TBA	TBA	https://psc2026.org/	3	Photonic switching and routing conference	upcoming	2026-09-13	dates/location confirmed: Photonics in Switching and Computing 2026, Sep 15-18, Valencia (starts in 2 days)	https://psc2026.org/
bad-honnef-photonics-2026	Applied Photonics — DPG Physics School	Bad Honnef Photonics	Summer School	nanophotonics;quantum optics;photonic integrated circuits	2026-09-20	2026-09-25	Bad Honnef, Germany	TBA	n/a	TBA	n/a	https://www.appliedphotonics.de/	3	DPG physics school on applied photonics incl. a quantum-systems module	upcoming	2026-09-13	new entry	https://www.appliedphotonics.de/; https://www.dpg-physik.de/veranstaltungen/2026/applied_photonics
ecoc-2026	European Conference on Optical Communication 2026	ECOC 2026	Conference	photonic integrated circuits;silicon photonics;quantum communication;integrated quantum photonics	2026-09-20	2026-09-24	Málaga, Spain	2026-04-22	2026-04-22	TBA	2026-09-03	https://ecoc2026.org/	4	Europe's flagship optical comms conference with quantum technologies track	cfp_closed	2026-09-13	added early-bird registration deadline (2026-09-03, now closed); dates/venue reconfirmed	https://ecoc2026.org/; https://ecoc2026.org/ECOC2026/paper-submission; https://www.ecocexhibition.com/future-dates/
mne-2026	International Conference on Micro and Nano Engineering 2026	MNE 2026	Conference	photonic integrated circuits;nanophotonics;2D-material photonics	2026-09-21	2026-09-24	Interlaken, Switzerland	TBA	TBA	TBA	TBA	https://mne2026.imnes.org/	3	Nanofabrication conference relevant to photonic device processing	upcoming	2026-09-13	no change	https://mne2026.imnes.org/
fio-2026	Frontiers in Optics + Laser Science 2026	FiO+LS 2026	Conference	quantum optics;nonlinear optics;nanophotonics	2026-09-27	2026-10-01	Rochester, NY, USA	TBA	TBA	TBA	TBA	https://frontiersinoptics.com/	3	Broad US photonics conference with quantum optics tracks	upcoming	2026-09-13	end date corrected 09-30 -> 10-01 per Optica global calendar (tech conf runs through Oct 1; exhibition Sep29-30)	https://frontiersinoptics.com/; https://www.optica.org/events/global_calendar/events/2026/fio_ls_2026/
qps-2026	Quantum Photonics Spotlight 2026	QPS2026	Conference	integrated quantum photonics;single-photon sources;quantum communication	2026-09-28	2026-10-01	Paderborn, Germany	TBA	n/a	TBA	n/a	https://phoqs.uni-paderborn.de/en/veranstaltungen/quantum-photonics-spotlight-2026	5	Hosted by Paderborn's Institute for Photonic Quantum Systems (PhoQS); spans the full photonic quantum tech development chain — bullseye for AG Schuck	upcoming	2026-09-13	new entry; end date reported as Oct 1 or Oct 2 in different sources, verify on site	https://phoqs.uni-paderborn.de/en/veranstaltungen/quantum-photonics-spotlight-2026; https://www.idquantique.com/quantum-photonics-spotlight-2026/
hdqs-2026	High-Dimensional Quantum Systems Workshop 2026	HDQS 2026	Workshop	quantum optics;quantum communication;integrated quantum photonics	2026-10-04	2026-10-09	Benasque, Spain	TBA	n/a	TBA	n/a	https://benasque.org/2026hdqs/	4	Benasque workshop on high-dimensional quantum photonics and quantum information	upcoming	2026-09-13	dates unverified this run (conflicting search snippets: Oct4-9 vs Oct5-8 vs Sep20-Oct3); kept prior Oct 4-9 pending direct check of benasque.org/2026hdqs/	https://benasque.org/2026hdqs/
quantum-effects-2026	Quantum Effects 2026	Quantum Effects 2026	Conference	quantum communication;quantum computing hardware	2026-10-06	2026-10-07	Stuttgart, Germany	TBA	n/a	TBA	n/a	https://www.squad-germany.de/en/quantum-effects-2026-2/	3	Germany's leading application-oriented quantum tech conference/trade fair; covers quantum communication pillar	upcoming	2026-09-13	new entry	https://www.squad-germany.de/en/quantum-effects-2026-2/
photonics-days-2026	Photonics Days Berlin 2026	PDB 2026	Conference	integrated quantum photonics;photonic integrated circuits;nanophotonics	2026-10-07	2026-10-08	Berlin, Germany	TBA	TBA	TBA	TBA	https://photonic-days-berlin.com/	3	German photonics industry and research meeting	upcoming	2026-09-13	no change	https://photonic-days-berlin.com/
epic-manufacturing-2026	EPIC Workshop on Efficient Manufacturing — Photonics made in Europe	EPIC EM 2026	Workshop	photonic integrated circuits;silicon photonics	2026-10-13	2026-10-14	Milan, Italy	n/a	n/a	TBA	n/a	https://epic-photonics.com/epic-events/	3	European Photonics Industry Consortium workshop on scalable PIC manufacturing	upcoming	2026-09-13	new entry	https://epic-photonics.com/epic-events/
it-fab-school-2026	It-fab Italian Network for Micro and Nano Fabrication School 2026	It-fab School 2026	Summer School	photonic integrated circuits;nanophotonics	2026-10-27	2026-10-30	Turin, Italy	TBA	n/a	TBA	n/a	https://itfab.bo.imm.cnr.it/	3	Italian nanofabrication school relevant to photonic device processing	upcoming	2026-09-13	dates/location confirmed: It-fab Hands-On School, Oct 27-30 2026, INRiM Turin (with STMicroelectronics Italy)	https://itfab.bo.imm.cnr.it/
ipc-2026	IEEE Photonics Conference 2026	IPC 2026	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics	2026-11-08	2026-11-12	Denver, CO, USA	TBA	TBA	TBA	TBA	https://ieee-ipc.org/	4	IEEE flagship photonics devices and integrated systems conference	upcoming	2026-09-13	no change	https://ieee-ipc.org/
eqtc-2026	European Quantum Technologies Conference 2026	EQTC 2026	Conference	integrated quantum photonics;quantum communication;quantum computing hardware;quantum networking	2026-11-30	2026-12-03	Dublin, Ireland	TBA	TBA	TBA	TBA	https://qt.eu/events/eqtc-2026-european-quantum-technologies-conference	5	EU Quantum Flagship conference — all aspects of quantum technology, high visibility	upcoming	2026-09-13	start date corrected 11-29 -> 11-30 per Quantum Flagship + semiconductorcalendar.com; registration now open	https://qt.eu/events/eqtc-2026-european-quantum-technologies-conference
q2b-chicago-2026	Q2B Chicago 2026	Q2B Chicago 2026	Conference	quantum computing hardware;quantum communication	2026-12-08	2026-12-10	Chicago, IL, USA	TBA	n/a	TBA	TBA	https://q2b.qcware.com/conference/2026-chicago	2	Industry quantum computing conference; December 2026 US edition of Q2B series	upcoming	2026-09-13	new entry	https://q2b.qcware.com/conference/2026-chicago
photonics-west-2027	SPIE Photonics West 2027	PW 2027	Conference	integrated quantum photonics;silicon photonics;nonlinear optics;single-photon sources	2027-01-30	2027-02-04	San Francisco, CA, USA	2026-07-22	TBA	TBA	TBA	https://spie.org/conferences-and-exhibitions/photonics-west	5	SPIE flagship with Quantum West and Si-photonics tracks — abstract deadline Jul 22 2026	upcoming	2026-09-13	new entry; Jan 30–Feb 4 2027; abstract deadline 2026-07-22	https://spie.org/conferences-and-exhibitions/photonics-west; https://spie.org/conferences-and-exhibitions/photonics-west/program/browse-program
qip-2027	30th Quantum Information Processing Conference	QIP 2027	Conference	quantum communication;quantum computing hardware;quantum networking	2027-02-20	2027-02-26	Singapore	2026-09-28	2026-10-05	TBA	TBA	https://qipconference.org/2027/	4	Premier annual quantum information conference; quantum networking and hardware sessions	upcoming	2026-09-13	added talk-submission window: registration due 2026-09-28, submission due 2026-10-05	https://qipconference.org/2027/; https://qipconference.org/2027/call/; https://www.cqt.sg/upcoming-events/
dpg-samop-2027	DPG Frühjahrstagung SAMOP 2027	DPG SAMOP 2027	Conference	quantum optics;nanophotonics;integrated quantum photonics	2027-02-28	2027-03-05	Hannover, Germany	TBA	TBA	TBA	TBA	https://www.hannover27.dpg-tagungen.de/	4	DPG spring meeting for quantum optics and photonics — easily accessible from Münster	upcoming	2026-09-13	official 2027 site located (hannover27.dpg-tagungen.de); submission/registration deadlines not yet published	https://www.dpg-physik.de/veranstaltungen/2027/dpg-fruehjahrstagung-hannover; https://www.hannover27.dpg-tagungen.de/
ofc-2027	Optical Fiber Communication Conference 2027	OFC 2027	Conference	photonic integrated circuits;silicon photonics;quantum communication	2027-03-07	2027-03-11	Los Angeles, CA, USA	TBA	TBA	TBA	TBA	https://ofcconference.org/	4	World's largest optical comms conference with PIC and quantum networking sessions	upcoming	2026-09-13	new entry; Mar 7-11 2027 Los Angeles	https://ofcconference.org/
dpg-skm-2027	DPG Frühjahrstagung SKM 2027 (90th DPG Jahrestagung)	DPG SKM 2027	Conference	silicon photonics;nanophotonics;2D-material photonics	2027-03-14	2027-03-19	Regensburg, Germany	TBA	TBA	TBA	TBA	https://www.dpg-physik.de/veranstaltungen/2027/dpg-fruehjahrstagung-regensburg	3	Condensed matter sessions on photonics materials and devices	upcoming	2026-09-13	new entry	https://www.dpg-physik.de/veranstaltungen/2027/dpg-fruehjahrstagung-regensburg
benasque-qnp-2027	Quantum Nanophotonics 2027	Benasque QNP 2027	Workshop	nanophotonics;quantum optics;single-photon sources	2027-03-28	2027-04-02	Benasque, Spain	TBA	n/a	TBA	n/a	https://www.benasque.org/2027quantumnanophotonics/	5	Directly on nanophotonics and single-photon sources	upcoming	2026-09-13	new entry	https://www.benasque.org/2027quantumnanophotonics/
spie-oo-2027	SPIE Optics + Optoelectronics 2027	SPIE O+O 2027	Conference	integrated quantum photonics;quantum optics;nanophotonics	2027-04-05	2027-04-08	Prague, Czech Republic	TBA	TBA	TBA	TBA	TBA	4	SPIE European conference with quantum photonics and nanophotonics tracks	upcoming	2026-09-13	location Prague reconfirmed via spie.org (2027-titled page live); abstract deadline not yet published	original list
benasque-sqt-2027	Spring School on Superconducting Qubit Technology 2027	Benasque SQT 2027	Summer School	quantum computing hardware;cryogenic electronics	2027-04-06	2027-04-16	Benasque, Spain	TBA	n/a	TBA	n/a	https://www.benasque.org/2027sqt/	3	Cryogenic electronics for qubit control, adjacent to photonic detector systems	upcoming	2026-09-13	new entry	https://www.benasque.org/2027sqt/
aps-summit-2027	APS Global Physics Summit 2027	APS Summit 2027	Conference	quantum optics;quantum computing hardware;integrated quantum photonics	2027-04-11	2027-04-16	Atlanta, GA, USA	2026-10-22	TBA	TBA	TBA	https://www.aps.org/events/2027/summit	4	Joint APS March+April meeting; major quantum photonics and computing sessions	upcoming	2026-09-13	added call-for-abstracts window (opens 2026-09-09, closes 2026-10-22)	https://www.aps.org/events/2027/summit; https://summit.aps.org/attend/abstracts/
opic-2027	Optics & Photonics International Congress	OPIC	Conference	integrated quantum photonics;quantum optics;nanophotonics	2027-04-19	2027-04-23	Yokohama, Japan	TBA	TBA	TBA	TBA	https://opicon.jp/	3	Japanese international photonics congress with quantum tracks	upcoming	2026-09-13	next edition confirmed: OPIC2027, Apr 19-23 2027, PACIFICO Yokohama (15 co-located conferences incl. OPIE)	https://opicon.jp/
cleo-2027	Conference on Lasers and Electro-Optics 2027	CLEO 2027	Conference	integrated quantum photonics;quantum optics;nonlinear optics;silicon photonics;single-photon sources	2027-05-02	2027-05-07	Long Beach, CA, USA	TBA	n/a	TBA	TBA	https://cleoconference.org/	5	Premier US laser/photonics conference; major IQP, Si-PIC and quantum optics sessions	upcoming	2026-09-13	new entry	https://cleoconference.org/; https://cleoconference.org/2027-topic-categories/
optica-quantum-2027	Optica Quantum 2.0 Conference and Exhibition 2027	Optica Quantum 2027	Conference	integrated quantum photonics;quantum optics;single-photon sources;quantum communication;quantum computing hardware	2027-06-07	2027-06-10	Copenhagen, Denmark	TBA	n/a	TBA	TBA	https://www.optica.org/events/topical_meetings/quantum/	5	Premier global quantum photonics conference covering PICs, single photons, QKD, hardware	upcoming	2026-09-13	new entry	https://www.optica.org/events/topical_meetings/quantum/
benasque-qi-2027	Quantum Information 2027	Benasque QI 2027	Workshop	quantum communication;quantum optics	2027-06-20	2027-07-09	Benasque, Spain	TBA	n/a	TBA	n/a	https://benasque.org/	3	Quantum information including QKD and networking	upcoming	2026-09-13	new entry	https://benasque.org/
cleo-europe-2027	CLEO/Europe-EQEC 2027	CLEO/Europe 2027	Conference	integrated quantum photonics;quantum optics;nonlinear optics;nanophotonics	2027-06-20	2027-06-25	Munich, Germany	TBA	TBA	TBA	TBA	https://cleoeurope.org/	5	Flagship European photonics and quantum optics biennial conference	upcoming	2026-09-13	dates reconfirmed as part of World of Photonics Congress 2027 (Jun 20-25, Munich); CLEO-specific day range (20 vs 21 start) to be confirmed once cleoeurope.org rolls over to 2027	https://cleoeurope.org/; https://www.photonics-congress.com/en/about/conferences/cleo-eqec/
grc-plasmonics-nano-2027	Gordon Research Conference — Plasmonics and Nanophotonics 2027	GRC PNP 2027	Conference	nanophotonics;plasmonics;quantum optics;2D-material photonics	2027-07-25	2027-07-30	TBA, USA	n/a	n/a	TBA	n/a	https://www.grc.org/plasmonics-and-nanophotonics-conference/2027/	5	GRC on quantum nanophotonics, plasmonics and 2D photonics — highly relevant to AG Schuck	upcoming	2026-09-13	new entry; exact venue not yet confirmed	https://www.grc.org/plasmonics-and-nanophotonics-conference/2027/
grc-qclm-2027	Gordon Research Conference — Quantum Control of Light and Matter 2027 (+GRS)	GRC QCLM 2027	Conference	quantum optics;single-photon sources;quantum communication	2027-07-31	2027-08-06	Newport, RI, USA	n/a	n/a	2027-07-04	n/a	https://www.grc.org/quantum-control-of-light-and-matter-conference/2027/	4	GRC directly on quantum optics/light-matter control; includes associated GRS Jul31-Aug1	upcoming	2026-09-13	new entry	https://www.grc.org/quantum-control-of-light-and-matter-conference/2027/
ieee-rapid-2027	IEEE Research and Applications of Photonics in Defense 2027	IEEE RAPID 2027	Conference	single-photon sources;quantum communication	2027-08-11	2027-08-13	Miramar Beach, FL, USA	TBA	TBA	TBA	TBA	https://ieee-rapid.org/	2	Defense photonics conference	upcoming	2026-09-13	dates unverified this run (sources conflict: Aug11 / Aug11-13 / Sep11-13); kept prior Aug 11-13, recheck ieee-rapid.org once it publishes a 2027 page	https://ieee-rapid.org/
qcrypt-2027	QCrypt 2027	QCrypt 2027	Conference	quantum communication;QKD;quantum networking	2027-08-23	2027-08-27	Vienna, Austria	TBA	TBA	TBA	TBA	https://qcrypt.net/2026/2027/	4	Premier annual quantum cryptography and QKD conference	upcoming	2026-09-13	new entry	https://qcrypt.net/2026/2027/
ecoc-2027	European Conference on Optical Communication 2027 (53rd ECOC)	ECOC 2027	Conference	photonic integrated circuits;silicon photonics;quantum communication;integrated quantum photonics	2027-10-10	2027-10-14	Milano, Italy	TBA	TBA	TBA	TBA	https://ecoc2027.org/	4	Europe's flagship optical comms conference with quantum technologies track	upcoming	2026-09-13	new entry	https://ecoc2027.org/; https://www.ecocexhibition.com/exhibitor/ecoc-2027/
spw-2027	13th Single Photon Workshop	SPW 2027	Workshop	single-photon sources;SNSPDs;quantum optics;quantum communication	2027-11-15	2027-11-19	Singapore	TBA	n/a	TBA	TBA	https://spw2026.org/	5	THE dedicated single-photon workshop — central to AG Schuck's detector and source work	upcoming	2026-09-13	new entry; successor to SPW 2026 Naples	https://spw2026.org/
aps-summit-2028	APS Global Physics Summit 2028	APS 2028	Conference	quantum optics;quantum computing hardware;integrated quantum photonics	2028-03-12	2028-03-17	Chicago, IL, USA	TBA	TBA	TBA	TBA	https://www.aps.org/	4	Largest physics meeting; major quantum photonics and computing sessions	upcoming	2026-09-13	new entry; dates from secondary sources, verify on aps.org closer to date	https://www.aps.org/
ofc-2028	Optical Fiber Communication Conference 2028	OFC 2028	Conference	photonic integrated circuits;silicon photonics;quantum communication	2028-03-26	2028-03-30	Los Angeles, CA, USA	TBA	TBA	TBA	TBA	https://www.ofcconference.org/	4	World's largest optical comms conference with PIC and quantum networking sessions	upcoming	2026-09-13	new entry	https://www.ofcconference.org/
spie-pe-2028	SPIE Photonics Europe 2028	SPIE PE 2028	Conference	integrated quantum photonics;silicon photonics;nanophotonics	2028-04-02	2028-04-06	Strasbourg, France	TBA	TBA	TBA	TBA	https://spie.org/photonics-europe	5	Major European SPIE photonics conference; biennial — next after 2026 Strasbourg	upcoming	2026-09-13	new entry; dates from secondary sources, verify directly on spie.org closer to date	https://spie.org/photonics-europe
asc-2028	Applied Superconductivity Conference 2028	ASC 2028	Conference	SNSPDs;cryogenic electronics;single-photon sources	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://appliedsuperconductivity.org/	4	Premier superconductivity conference with major SNSPD and cryogenic electronics sessions; biennial (even years), next after 2026 Pittsburgh	upcoming	2026-09-13	new entry; placeholder, dates not yet announced	https://appliedsuperconductivity.org/
benasque-qsi-2027	Quantum Science: Implementations 2027	Benasque QSI 2027	Workshop	integrated quantum photonics;quantum computing hardware;quantum communication	TBA	TBA	Benasque, Spain	TBA	n/a	TBA	n/a	https://benasque.org/	4	Benasque workshop on quantum implementations including photonic platforms	upcoming	2026-09-13	new entry; placeholder — not yet posted for 2027, monitor benasque.org	https://benasque.org/
cargese-qt-2027	Summer School on Quantum Technologies — next edition	QT4CC 2027	Summer School	quantum communication;quantum computing hardware;quantum networking	TBA	TBA	Cargèse (Corsica), France	TBA	n/a	TBA	n/a	https://iesc.universita.corsica/	4	PhD summer school on quantum computation and communication — ideal for group's PhD students	upcoming	2026-09-13	new entry; placeholder — successor to 2026 edition not yet confirmed, series recurrence unclear	https://iesc.universita.corsica/
dpg-samop-2028	DPG Frühjahrstagung SAMOP 2028	DPG SAMOP 2028	Conference	quantum optics;nanophotonics;integrated quantum photonics	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://www.dpg-physik.de/aktivitaeten-und-programme/tagungen/fruehjahrstagungen/2028	4	German physics society AMO/photonics spring meeting	upcoming	2026-09-13	new entry; placeholder — DPG spring meeting season window is Mar13-Apr7 2028, SAMOP's specific dates/host TBA	https://www.dpg-physik.de/aktivitaeten-und-programme/tagungen/fruehjahrstagungen/2028
ecio-2027	European Conference on Integrated Optics — next edition	ECIO 2027	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics;nanophotonics	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://www.ecio-conference.org/	5	Largest European integrated optics conference — core relevance; cadence irregular, no 2027 edition confirmed yet (may be 2028)	upcoming	2026-09-13	new entry; placeholder, monitor ecio-conference.org	https://www.ecio-conference.org/
grc-mech-quant-2028	Gordon Research Conference — Mechanical Systems in the Quantum Regime 2028	GRC MSQR 2028	Conference	optomechanics;quantum computing hardware	TBA	TBA	TBA	TBA	n/a	TBA	n/a	https://www.grc.org/mechanical-systems-in-the-quantum-regime-conference/	4	Optomechanics GRC — relevant to cavity-optomechanical quantum transducers; biennial (even years), next after 2026 Lucca	upcoming	2026-09-13	new entry; placeholder, not yet announced	https://www.grc.org/mechanical-systems-in-the-quantum-regime-conference/
grc-quantum-science-2028	Gordon Research Conference — Quantum Science 2028	GRC QS 2028	Conference	quantum optics;quantum computing hardware;quantum communication;integrated quantum photonics	TBA	TBA	TBA	TBA	n/a	TBA	n/a	https://www.grc.org/quantum-science-conference/	4	GRC on quantum science covering photonic quantum systems and quantum information; biennial, next after 2026 Easton MA	upcoming	2026-09-13	new entry; placeholder, not yet announced	https://www.grc.org/quantum-science-conference/
grc-quantum-sensing-2027	Gordon Research Conference — Quantum Sensing 2027	GRC QSense 2027	Conference	quantum optics;quantum computing hardware	TBA	TBA	Les Diablerets, Switzerland	2027-04-04	n/a	2027-06-13	n/a	https://www.grc.org/quantum-sensing-conference/2027/	3	Adjacent: quantum sensing overlaps photonic quantum sensors	upcoming	2026-09-13	new entry; exact conference dates not pinned down (likely Jul 2027), application deadline 2027-06-13	https://www.grc.org/quantum-sensing-conference/2027/
icqe	International Conference on Quantum Energy	ICQE	Conference	quantum computing hardware	TBA	TBA	TBA	TBA	TBA	TBA	TBA	TBA	2	Quantum energy applications; adjacent to quantum computing hardware	upcoming	2026-09-13	confirmed genuine biennial series (2023 Melbourne, 2025 Padua); organizers say a 2027 update is coming 'soon' but no dates yet	https://icqe.com.au/
ieee-siphotonics-2027	IEEE Silicon Photonics Conference 2027	IEEE SiPho 2027	Conference	silicon photonics;photonic integrated circuits;III-V on Si	TBA	TBA	TBA	TBA	TBA	TBA	TBA	http://www.ieee-siphotonics.org/	5	Dedicated silicon photonics conference — direct relevance to PICs; next edition after 2026 Ottawa	upcoming	2026-09-13	new entry; placeholder — exact 2027 dates/location not yet published (site still shows stale info)	http://www.ieee-siphotonics.org/
ipc-2027	IEEE Photonics Conference 2027	IPC 2027	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://ieee-ipc.org/	4	IEEE photonics flagship; European edition in Eindhoven — low travel cost	upcoming	2026-09-13	downgraded dates/location to TBA: previously listed Nov 10-14 2027 Eindhoven could not be corroborated by any source this run (aggregators show 'Nov 2027, location TBD'); recheck ieee-ipc.org directly	https://ieee-ipc.org/; https://www.jeppix.eu/event/ieee-photonics-conference-ipc/
lake-como-uqo-2027	New Frontiers in Ultrafast Quantum Optics — Lake Como School — next edition	UFQP 2027	Summer School	quantum optics;nonlinear optics;single-photon sources	TBA	TBA	Como, Italy	TBA	n/a	TBA	n/a	https://lakecomoschool.org/schools/	4	Summer school on ultrafast quantum optics — photon correlations and time-frequency entanglement	upcoming	2026-09-13	new entry; placeholder — 2027 edition not yet announced (2026 ran Jul27-31)	https://lakecomoschool.org/schools/
les-houches-eqs-2027	Engineered Quantum Systems — Les Houches Doctoral School 2027	Les Houches EQS	Summer School	quantum optics;quantum computing hardware;integrated quantum photonics	TBA	TBA	Les Houches, France	TBA	n/a	TBA	n/a	https://www.houches-school-physics.com/program/program-2027/program-2027-1733272.kjsp	4	Doctoral school on adaptive measurements and dissipation engineering across qubit platforms	upcoming	2026-09-13	new entry; program page exists, exact dates not yet visible	https://www.houches-school-physics.com/program/program-2027/program-2027-1733272.kjsp
les-houches-photonics-ai-2027	Photonics & AI — Les Houches Doctoral School 2027	Les Houches Photonics AI	Summer School	photonic integrated circuits;nanophotonics;integrated quantum photonics	TBA	TBA	Les Houches, France	TBA	n/a	TBA	n/a	https://www.houches-school-physics.com/program/program-2027/program-2027-1733272.kjsp	5	Doctoral school on photonic accelerators, neuromorphic photonics and AI-assisted PIC design	upcoming	2026-09-13	new entry; program page exists, exact dates not yet visible	https://www.houches-school-physics.com/program/program-2027/program-2027-1733272.kjsp
nanolight-2027	Nanolight Conference 2027	Nanolight 2027	Conference	nanophotonics;2D-material photonics;quantum optics;plasmonics	TBA	TBA	Benasque, Spain	TBA	n/a	TBA	n/a	https://benasque.org/	5	European nanophotonics / near-field / 2D-material flagship	upcoming	2026-09-13	new entry; placeholder — not yet posted for 2027, monitor benasque.org	https://benasque.org/
nrw-nano-2027	NRW NanoConference — next (12th) edition	NRW Nano 2027	Conference	nanophotonics;photonic integrated circuits	TBA	TBA	North Rhine-Westphalia, Germany	TBA	TBA	TBA	TBA	https://www.nanoconference.de/	3	Regional NRW nanotechnology conference; local access; biennial, next after 2025 Dortmund	upcoming	2026-09-13	new entry; placeholder, dates not yet announced	https://www.nanoconference.de/
opon-next	OPON — next edition (rotating workshop)	OPON	Workshop	integrated quantum photonics;nanophotonics	TBA	TBA	TBA (rotates Münster/Wrocław/Bayreuth/Warsaw)	TBA	TBA	TBA	TBA	https://www.axt.physik.uni-bayreuth.de/en/OPON/index.html	4	International Workshop on Optical Properties of Nanostructures; rotates among Münster/Wrocław/Bayreuth/Warsaw groups — direct access when hosted in Münster	upcoming	2026-09-13	new entry; placeholder for edition after OPON2025 (Münster, Apr 2025, now archived)	https://www.axt.physik.uni-bayreuth.de/en/OPON/index.html
owtnm	Optical Wave & Waveguide Theory and Modelling Workshop	OWTNM	Workshop	photonic integrated circuits;nanophotonics	TBA	TBA	TBA	TBA	n/a	TBA	n/a	https://www.owtnm.eu/	3	Waveguide modelling workshop relevant to PIC simulation	upcoming	2026-09-13	XXXII edition (Apr 2026, EPFL Lausanne) already concluded; XXXIII/next edition not yet announced; series homepage URL updated	https://www.owtnm.eu/
photonics-west-2028	SPIE Photonics West 2028	PW 2028	Conference	integrated quantum photonics;silicon photonics;nonlinear optics;single-photon sources	TBA	TBA	San Francisco, CA, USA	TBA	TBA	TBA	TBA	https://spie.org/conferences-and-exhibitions/photonics-west	5	SPIE flagship with Quantum West and Si-photonics tracks	upcoming	2026-09-13	new entry; month confirmed (Jan/Feb 2028) but exact dates not yet published	https://spie.org/conferences-and-exhibitions/photonics-west
qip-2028	31st Quantum Information Processing Conference	QIP 2028	Conference	quantum communication;quantum computing hardware;quantum networking	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://qipconference.org/2027/	4	Premier quantum information conference; networking and photonic hardware sessions	upcoming	2026-09-13	new entry; placeholder, not yet announced (2027 edition is Feb 2027 Singapore)	https://qipconference.org/2027/
