id	name	acronym	type	topic_tags	start_date	end_date	location	abstract_deadline	paper_deadline	registration_deadline	early_bird_deadline	website	relevance_score	relevance_note	status	last_verified	last_change	source_urls
inphomir-school-2026	INPHOMIR Photonics School 2026	INPHOMIR School	Summer School	photonic integrated circuits;III-V on Si	2026-09-07	2026-09-11	Bari, Italy	TBA	n/a	TBA	n/a	https://inphomirschool2026.eu/	4	Dedicated InP/III-V photonics school for NIR/MIR applications	upcoming	2026-08-30	official site moved to inphomirschool2026.eu (Politecnico di Bari)	https://inphomir.eu/inphomir-school-program/
ieee-qce26	IEEE Quantum Week 2026	QCE26	Conference	quantum computing hardware;quantum communication;integrated quantum photonics	2026-09-13	2026-09-18	Toronto, ON, Canada	TBA	TBA	TBA	TBA	https://qce.quantum.ieee.org/2026/	3	IEEE quantum week with photonic quantum computing and QKD sessions	cfp_closed	2026-08-30	technical paper abstract deadline 2026-04-06 passed; registration opened 2026-04-14; status now cfp_closed	https://qce.quantum.ieee.org/2026/
ecoc-2026	European Conference on Optical Communication 2026	ECOC 2026	Conference	photonic integrated circuits;silicon photonics;quantum communication;integrated quantum photonics	2026-09-20	2026-09-24	Málaga, Spain	2026-04-22	2026-04-22	TBA	TBA	https://ecoc2026.org/	4	Europe's flagship optical comms conference with quantum technologies track	cfp_closed	2026-08-30	verified, no change; post-deadline paper track now open	https://ecoc2026.org/; https://ecoc2026.org/ECOC2026/paper-submission
mne-2026	International Conference on Micro and Nano Engineering 2026	MNE 2026	Conference	photonic integrated circuits;nanophotonics;2D-material photonics	2026-09-21	2026-09-24	Interlaken, Switzerland	TBA	TBA	TBA	TBA	https://mne2026.imnes.org/	3	Nanofabrication conference relevant to photonic device processing	upcoming	2026-08-30	verified, no change	https://mne2026.imnes.org/
fio-2026	Frontiers in Optics + Laser Science 2026	FiO+LS 2026	Conference	quantum optics;nonlinear optics;nanophotonics	2026-09-27	2026-09-30	Rochester, NY, USA	TBA	TBA	TBA	TBA	https://frontiersinoptics.com/	3	Broad US photonics conference with quantum optics tracks	cfp_closed	2026-08-30	early registration deadline 2026-08-14 passed; status now cfp_closed; some sources list end date as Oct 1 vs recorded Sep 30 (unconfirmed)	https://frontiersinoptics.com/
hdqs-2026	High-Dimensional Quantum Systems Workshop 2026	HDQS 2026	Workshop	quantum optics;quantum communication;integrated quantum photonics	2026-09-20	2026-10-03	Benasque, Spain	TBA	n/a	TBA	n/a	https://benasque.org/2026hdqs/	4	Benasque workshop on high-dimensional quantum photonics and quantum information	upcoming	2026-09-06	dates revised to Sep 20-Oct 3 (was Oct 4-9) per secondary aggregator; official benasque.org page unreachable this run (network egress blocked) -- recommend manual confirmation next run	https://benasque.org/2026hdqs/ (unreachable this run); aggregator: quantum.technology/conf/index.html
photonics-days-2026	Photonics Days Berlin 2026	PDB 2026	Conference	integrated quantum photonics;photonic integrated circuits;nanophotonics	2026-10-07	2026-10-08	Berlin, Germany	TBA	TBA	TBA	TBA	https://photonic-days-berlin.com/	3	German photonics industry and research meeting	upcoming	2026-09-06	verified, no change (Oct 7-8 2026 confirmed, partner countries Korea/Taiwan)	https://photonic-days-berlin.com/
ipc-2026	IEEE Photonics Conference 2026	IPC 2026	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics	2026-11-08	2026-11-12	Denver, CO, USA	TBA	2026-05-04	TBA	TBA	https://ieee-ipc.org/	4	IEEE flagship photonics devices and integrated systems conference	cfp_closed	2026-08-30	paper deadline 2026-05-04 passed, no extension; status now cfp_closed	https://ieee-ipc.org/
eqtc-2026	European Quantum Technologies Conference 2026	EQTC 2026	Conference	integrated quantum photonics;quantum communication;quantum computing hardware;quantum networking	2026-11-30	2026-12-03	Dublin, Ireland	2026-08-03	TBA	2026-11-02	2026-09-14	https://qt.eu/events/eqtc-2026-european-quantum-technologies-conference	5	EU Quantum Flagship conference — all aspects of quantum technology, high visibility	cfp_closed	2026-09-06	start date corrected to Nov 30 (was Nov 29); early-bird registration deadline 2026-09-14 and regular registration deadline 2026-11-02 added per official site	https://qt.eu/events/eqtc-2026-european-quantum-technologies-conference; https://www.eqtc2026.eu/
photonics-west-2027	SPIE Photonics West 2027	PW 2027	Conference	integrated quantum photonics;silicon photonics;nonlinear optics;single-photon sources	2027-01-30	2027-02-04	San Francisco, CA, USA	2026-07-22	TBA	TBA	TBA	https://spie.org/conferences-and-exhibitions/photonics-west	5	SPIE flagship with Quantum West and Si-photonics tracks — abstract deadline Jul 22 2026	cfp_closed	2026-09-06	abstract deadline 2026-07-22 has passed; status now cfp_closed	https://spie.org/conferences-and-exhibitions/photonics-west; https://spie.org/conferences-and-exhibitions/photonics-west/program/browse-program
qip-2027	30th Quantum Information Processing Conference	QIP 2027	Conference	quantum communication;quantum computing hardware;quantum networking	2027-02-20	2027-02-26	Singapore	TBA	TBA	TBA	TBA	https://qipconference.org/2027/	4	Premier annual quantum information conference; quantum networking and hardware sessions	upcoming	2026-08-30	verified, no change; tutorials Feb 20-21, main program Feb 22-26	https://qipconference.org/2027/; https://qip.iaqi.org/nextqip
dpg-samop-2027	DPG Frühjahrstagung SAMOP 2027	DPG SAMOP 2027	Conference	quantum optics;nanophotonics;integrated quantum photonics	2027-02-28	2027-03-05	Hannover, Germany	TBA	TBA	TBA	TBA	https://dpg-physik.de/	4	DPG spring meeting for quantum optics and photonics — easily accessible from Münster	upcoming	2026-08-30	verified, no change; confirmed at Leibniz University Hannover	https://dpg-physik.de/
ofc-2027	Optical Fiber Communication Conference 2027	OFC 2027	Conference	photonic integrated circuits;silicon photonics;quantum communication	2027-03-07	2027-03-11	Los Angeles, CA, USA	TBA	TBA	TBA	TBA	https://ofcconference.org/	4	World's largest optical comms conference with PIC and quantum networking sessions	upcoming	2026-08-30	verified, no change	https://ofcconference.org/
spie-oo-2027	SPIE Optics + Optoelectronics 2027	SPIE O+O 2027	Conference	integrated quantum photonics;quantum optics;nanophotonics	2027-04-05	2027-04-08	Prague, Czech Republic	TBA	TBA	TBA	TBA	https://spie.org/conferences-and-exhibitions/optics-and-optoelectronics	4	SPIE European conference with quantum photonics and nanophotonics tracks	upcoming	2026-08-30	official URL found; venue confirmed Clarion Congress Hotel Prague	original list
aps-summit-2027	APS Global Physics Summit 2027	APS Summit 2027	Conference	quantum optics;quantum computing hardware;integrated quantum photonics	2027-04-11	2027-04-16	Atlanta, GA, USA	TBA	TBA	TBA	TBA	https://www.aps.org/events/2027/summit	4	Joint APS March+April meeting; major quantum photonics and computing sessions	upcoming	2026-08-30	verified, no change	https://www.aps.org/events/2027/summit
cleo-europe-2027	CLEO/Europe-EQEC 2027	CLEO/Europe 2027	Conference	integrated quantum photonics;quantum optics;nonlinear optics;nanophotonics	2027-06-20	2027-06-25	Munich, Germany	TBA	TBA	TBA	TBA	https://cleoeurope.org/	5	Flagship European photonics and quantum optics biennial conference	upcoming	2026-08-30	verified, no change; part of World of Photonics Congress at ICM Munich	https://cleoeurope.org/; https://www.photonics-congress.com/en/about/conferences/cleo-eqec/
ieee-rapid-2027	IEEE Research and Applications of Photonics in Defense 2027	IEEE RAPID 2027	Conference	single-photon sources;quantum communication	2027-08-11	2027-08-13	Miramar Beach, FL, USA	TBA	TBA	TBA	TBA	https://ieee-rapid.org/	2	Defense photonics conference	upcoming	2026-08-30	dates unconfirmed: aggregator sources suggest possible September dates vs recorded Aug 11-13; kept as recorded pending official confirmation	https://ieee-rapid.org/
ipc-2027	IEEE Photonics Conference 2027	IPC 2027	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics	TBA	TBA	Eindhoven, Netherlands	TBA	TBA	TBA	TBA	https://ieee-ipc.org/	4	IEEE photonics flagship; European edition in Eindhoven — low travel cost	upcoming	2026-08-30	official site (ieeephotonics.org) now shows 2027 edition as TBD; previously recorded Nov 10-14 was unconfirmed, reverted to TBA	https://ieee-ipc.org/
photonics-switching-2026	Photonics in Switching and Computing 2026	PiS 2026	Conference	photonic integrated circuits;silicon photonics	2026-09-15	2026-09-18	Valencia, Spain	TBA	TBA	TBA	TBA	https://psc2026.org/	3	Photonic switching and routing conference	upcoming	2026-08-30	real dates now announced: Sep 15-18 2026, Valencia, Spain (official site psc2026.org)	https://psc2026.org/
it-fab-school-2026	It-fab Italian Network for Micro and Nano Fabrication School 2026	It-fab School 2026	Summer School	photonic integrated circuits;nanophotonics	2026-10-27	2026-10-30	Turin, Italy	TBA	n/a	TBA	n/a	TBA	3	Italian nanofabrication school relevant to photonic device processing	upcoming	2026-08-30	real dates now announced: Oct 27-30 2026, INRiM Turin (first traveling edition)	https://www.inrim.it/it/eventi/it-fab-hands-school-micro-and-nano-fabrication
opic-2027	Optics & Photonics International Congress 2027	OPIC 2027	Conference	integrated quantum photonics;quantum optics;nanophotonics	2027-04-21	2027-04-23	Yokohama, Japan	TBA	TBA	TBA	TBA	https://opicon.jp/en/	3	Japanese international photonics congress with quantum tracks	upcoming	2026-08-30	OPIC 2026 (Apr 2026) already passed; next edition OPIC 2027 confirmed Apr 21-23 2027, Pacifico Yokohama	https://opicon.jp/en/
owtnm	Optical Wave & Waveguide Theory and Modelling Workshop	OWTNM	Workshop	photonic integrated circuits;nanophotonics	TBA	TBA	TBA	TBA	n/a	TBA	n/a	TBA	3	Waveguide modelling workshop relevant to PIC simulation	upcoming	2026-08-30	OWTNM 2026 (XXXII, Lausanne, Apr 8-10 2026) already passed; next edition not yet announced, dates remain TBA	original list
opon-2025	OPON 2025 Münster	OPON 2025	Conference	integrated quantum photonics;nanophotonics	TBA	TBA	Münster, Germany	TBA	TBA	TBA	TBA	TBA	4	Local Münster photonics conference — direct access, no travel	upcoming	2026-08-30	could not verify as an active recurring series beyond OPON 2018 (Münster); flagged for internal confirmation with AG Schuck	original list
nrw-nano-2026	NRW NanoConference 2026	NRW Nano 2026	Conference	nanophotonics;photonic integrated circuits	TBA	TBA	North Rhine-Westphalia, Germany	TBA	TBA	TBA	TBA	TBA	3	Regional NRW nanotechnology conference; local access	upcoming	2026-08-30	most recent confirmed edition was 11th NRW Nano Conference, Sep 30-Oct 1 2025, Dortmund (biennial); next edition likely 2027, dates remain TBA	original list
icqe	International Conference on Quantum Energy	ICQE	Conference	quantum computing hardware	TBA	TBA	TBA	TBA	TBA	TBA	TBA	TBA	2	Quantum energy applications; adjacent to quantum computing hardware	upcoming	2026-08-30	ICQE 2025 was Jun 2025 Padua; organizers indicate an ICQE 2027 update is coming, dates remain TBA	original list
cleo-2027	Conference on Lasers and Electro-Optics 2027	CLEO 2027	Conference	integrated quantum photonics;quantum optics;nonlinear optics;silicon photonics;single-photon sources	2027-05-02	2027-05-07	Long Beach, CA, USA	TBA	n/a	TBA	TBA	https://cleoconference.org/	5	Premier US laser/photonics conference; major IQP, Si-PIC and quantum optics sessions	upcoming	2026-09-06	verified, no change (May 2-7 2027, Long Beach CA confirmed)	https://cleoconference.org/
spie-pfq-2027	SPIE Photonics for Quantum 2027	PfQ 2027	Conference	integrated quantum photonics;single-photon sources;quantum communication;quantum computing hardware	TBA	TBA	TBA	TBA	n/a	TBA	TBA	https://spie.org/conferences-and-exhibitions/photonics-for-quantum	5	Dedicated quantum photonics conference — bullseye for AG Schuck	upcoming	2026-08-30	placeholder; year roll-over from 2026 edition, 2027 dates not yet announced	https://spie.org/conferences-and-exhibitions/photonics-for-quantum
ecio-2027	European Conference on Integrated Optics 2027	ECIO 2027	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics;nanophotonics	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://www.ecio-conference.org/	5	Largest European integrated optics conference — core relevance for AG Schuck	upcoming	2026-08-30	placeholder; year roll-over from 2026 edition, 2027 dates not yet announced	https://www.ecio-conference.org/
optica-quantum-2027	Optica Quantum 2.0 Conference and Exhibition 2027	Optica Quantum 2027	Conference	integrated quantum photonics;quantum optics;single-photon sources;quantum communication;quantum computing hardware	2027-06-07	2027-06-10	Copenhagen, Denmark	TBA	n/a	TBA	TBA	https://www.optica.org/events/topical_meetings/quantum/	5	Premier quantum photonics conference spanning PICs, detectors, QKD, and hardware	upcoming	2026-08-30	new entry; year roll-over confirmed Jun 7-10 2027, Bella Center Copenhagen	https://www.optica.org/events/topical_meetings/quantum/
spw-2027	13th Single Photon Workshop	SPW 2027	Workshop	single-photon sources;SNSPDs;quantum optics;quantum communication	TBA	TBA	TBA	TBA	n/a	TBA	TBA	TBA	5	THE dedicated single-photon workshop — central to AG Schuck's detector and source work	upcoming	2026-08-30	placeholder; year roll-over from 2026 edition; unofficial reports suggest mid-Nov 2027 in Singapore, not yet confirmed on an official site	unofficial aggregator reports (quantum.info), pending confirmation on spw2026.org successor site
cewqo-2027	31st Central European Workshop on Quantum Optics	CEWQO31 2027	Workshop	quantum optics;single-photon sources;nonlinear optics;integrated quantum photonics	TBA	TBA	TBA	TBA	n/a	TBA	TBA	TBA	5	European quantum optics workshop — direct topical match, low travel cost	upcoming	2026-08-30	placeholder; year roll-over from CEWQO30 2026 (Erlangen), 2027 host/dates not yet announced	original list
qcrypt-2027	QCrypt 2027	QCrypt 2027	Conference	quantum communication;QKD;quantum networking	2027-08-23	2027-08-27	Vienna, Austria	TBA	TBA	TBA	TBA	https://qcrypt.net/	4	Premier annual QKD and quantum cryptography conference	upcoming	2026-08-30	new entry; year roll-over confirmed Aug 23-27 2027 Vienna	https://qcrypt.net/
eosam-2027	European Optical Society Annual Meeting 2027	EOSAM 2027	Conference	integrated quantum photonics;nanophotonics;nonlinear optics	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://www.europeanoptics.org/	4	EOS flagship European photonics meeting with strong quantum photonics programme	upcoming	2026-08-30	placeholder; year roll-over from 2026 edition; location TBA, recent editions ran late August	https://www.europeanoptics.org/
islc-2028	31st International Semiconductor Laser Conference	ISLC 2028	Conference	single-photon sources;III-V on Si;photonic integrated circuits	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://ieeephotonics.org/	4	III-V semiconductor laser conference — key for quantum light source development	upcoming	2026-08-30	placeholder; biennial series, next edition after ISLC 2026 not yet announced	https://ieeephotonics.org/event/ieee-international-semiconductor-laser-conference-islc/
grc-quantum-science-2028	Gordon Research Conference — Quantum Science 2028	GRC QS 2028	Conference	quantum optics;quantum computing hardware;quantum communication;integrated quantum photonics	TBA	TBA	TBA	TBA	n/a	TBA	n/a	https://www.grc.org/quantum-science-conference/	4	GRC on quantum science covering photonic quantum systems and quantum information	upcoming	2026-08-30	placeholder; biennial series, next edition after 2026 not yet announced	https://www.grc.org/quantum-science-conference/
photonics-north-2027	Photonics North 2027	PN 2027	Conference	silicon photonics;integrated quantum photonics;quantum communication	TBA	TBA	TBA	TBA	TBA	TBA	TBA	TBA	3	Canadian national photonics conference with PIC and quantum sessions	upcoming	2026-08-30	placeholder; year roll-over, next host/dates not yet announced	https://photonicsnorth.com/en
sheffield-qon-2027	5th International Winter School on Quantum Optics and Nanophotonics	QON Winter School 2027	Winter School	quantum optics;nanophotonics;integrated quantum photonics	2027-01-20	2027-01-22	Sheffield, UK	TBA	n/a	TBA	n/a	https://sheffieldquantum.com/	5	UK winter school directly on quantum optics and nanophotonics — low-cost PhD-student fit for AG Schuck	upcoming	2026-08-30	new entry; annual UK winter school, 2027 edition reported Jan 20-22, dedicated site not yet fully live	https://sheffieldquantum.com/; https://sites.google.com/sheffield.ac.uk/quantumopticsnanophotonics2026 (2026 instance)
benasque-qnp-2027	Quantum Nanophotonics 2027	Benasque QNP 2027	Workshop	nanophotonics;quantum optics;single-photon sources	2027-03-28	2027-04-02	Benasque, Spain	TBA	n/a	TBA	n/a	https://benasque.org/	5	Biennial Benasque workshop on quantum + nanophotonics (waveguide QED, strong coupling) — direct topical match; follows benasque-qnp-2025	upcoming	2026-09-06	verified, no change (Mar 28-Apr 2 2027 confirmed)	unofficial aggregator (quantum.info), pending confirmation on benasque.org
spsas-nqp-2026	São Paulo School of Advanced Science on Nonlinear and Quantum Photonics	SPSAS-NQP 2026	Summer School	nonlinear optics;quantum optics;nanophotonics	2026-11-16	2026-11-27	Campinas, São Paulo, Brazil	n/a	n/a	2026-06-30	n/a	https://sites.google.com/unicamp.br/spsas-nqp/	3	Intensive FAPESP-funded PhD school on nonlinear/quantum photonics; outside Europe but strong topical match	cfp_closed	2026-08-30	new entry; application deadline already passed (~Jun 2026), tracked for reference/next cycle	https://sites.google.com/unicamp.br/spsas-nqp/; https://agencia.fapesp.br/quantum-and-nonlinear-photonics-is-the-theme-of-a-sao-paulo-school-of-advanced-science/58438
qps-2026	Quantum Photonics Spotlight 2026	QPS 2026	Conference	integrated quantum photonics;quantum optics;single-photon sources	2026-09-28	2026-10-01	Paderborn, Germany	TBA	n/a	TBA	n/a	https://phoqs.uni-paderborn.de/en/veranstaltungen/quantum-photonics-spotlight-2026	5	PhoQS Paderborn's flagship quantum photonics meeting -- closest major event to Münster, direct topical overlap	upcoming	2026-09-06	new entry; found via web search this run	https://phoqs.uni-paderborn.de/en/veranstaltungen/quantum-photonics-spotlight-2026; https://express.converia.de/frontend/index.php?sub=2189
erice-qts-2026	Quantum Technology School Erice 2026	Erice QTS 2026	Summer School	quantum optics;single-photon sources;integrated quantum photonics	2026-06-23	2026-06-28	Erice, Italy	TBA	n/a	TBA	n/a	https://sites.google.com/view/quantumtechnologyschoolerice/home	4	PhD school on quantum photonics/quantum-dot single-photon sources (organizers incl. Trotta, Portalupi) -- event concluded, added for series continuity	archived	2026-09-06	new entry; event already concluded (Jun 23-28 2026), added retroactively so 2027 edition can be tracked	https://sites.google.com/view/quantumtechnologyschoolerice/home
erice-qts-2027	Quantum Technology School Erice 2027	Erice QTS 2027	Summer School	quantum optics;single-photon sources;integrated quantum photonics	TBA	TBA	Erice, Italy	TBA	n/a	TBA	n/a	https://sites.google.com/view/quantumtechnologyschoolerice/home	4	PhD school on quantum photonics/quantum-dot single-photon sources -- annual series, PhD-student fit	upcoming	2026-09-06	placeholder; year roll-over from 2026 edition, 2027 dates not yet announced	https://sites.google.com/view/quantumtechnologyschoolerice/home
ieee-qpain-2027	IEEE 3rd International Conference on Quantum Photonics, AI & Networking	IEEE QPAIN 2027	Conference	integrated quantum photonics;quantum networking	2027-04-08	2027-04-10	Chattogram, Bangladesh	2026-11-30	TBA	TBA	TBA	https://qpain.org/	3	Quantum photonics and networking conference (IEEE-sponsored); successor to QPAIN 2026	cfp_open	2026-09-06	new entry; year roll-over from 2026 edition (Apr 16-18 2026, now archived)	https://qpain.org/; https://qpain.org/call-for-papers
iqt-nordics-2027	IQT Nordics 2027	IQT Nordics 2027	Conference	quantum communication;quantum computing hardware;integrated quantum photonics	2027-06-07	2027-06-09	Copenhagen, Denmark	TBA	n/a	TBA	TBA	https://iqtevent.com/nordics/	3	Nordic quantum industry conference with hardware and QKD sessions; successor to IQT Nordics 2026	upcoming	2026-09-06	new entry; year roll-over from 2026 edition (Oslo), 2027 moves to Copenhagen	https://www.insidequantumtechnology.com/news-archive/announcing-the-return-of-iqt-nordics-in-copenhagen-2027/
quantum-networks-summit-2027	Quantum Networks Summit 2027	QNS 2027	Conference	quantum communication;quantum networking	2027-04-07	2027-04-08	Paris, France	TBA	n/a	TBA	TBA	TBA	3	Industry/research summit on quantum networking and QKD infrastructure, co-located with Upperside World Congress	upcoming	2026-09-06	new entry; found via web search this run	unofficial aggregator reports, pending confirmation on an official conference site
