id	name	acronym	type	topic_tags	start_date	end_date	location	abstract_deadline	paper_deadline	registration_deadline	early_bird_deadline	website	relevance_score	relevance_note	status	last_verified	last_change	source_urls
eosam-2026	European Optical Society Annual Meeting 2026	EOSAM 2026	Conference	integrated quantum photonics;nanophotonics;nonlinear optics	2026-08-24	2026-08-28	Tampere, Finland	TBA	TBA	TBA	2026-06-15	https://www.europeanoptics.org/events/eos/eosam2026.html	4	EOS flagship European photonics meeting with strong quantum photonics programme	cfp_closed	2026-08-02	post-deadline poster submission closed 2026-07-15; early bird passed Jun 15; standard registration open; Nobel laureate A. L'Huillier plenary	https://www.europeanoptics.org/events/eos/eosam2026.html; https://www.europeanoptics.org/pages/events/eosam-2026/registration/
qcrypt-2026	QCrypt 2026	QCrypt 2026	Conference	quantum communication;QKD;quantum networking	2026-08-24	2026-08-28	Ottawa, Canada	TBA	2026-03-13 (talk); poster 2026-05-01	TBA	TBA	https://qcrypt.net/2026/	4	Premier annual QKD and quantum cryptography conference	cfp_closed	2026-08-02	talk submission deadline was 2026-03-13 (closed); poster 2026-05-01; acceptance notifications May 15	https://qcrypt.net/2026/; https://qcrypt.net/2026/technical/call/; https://qcrypt.net/2026/schedule/
tqc-2026	Theory of Quantum Computation, Communication and Cryptography 2026	TQC 2026	Conference	quantum communication;quantum computing hardware;quantum networking	2026-08-31	2026-09-04	Sherbrooke, QC, Canada	TBA	TBA	TBA	TBA	https://tqc-conference.org/2026/	3	Theory conference for quantum communication, computation and cryptography	upcoming	2026-08-02	registration confirmed open; PC chair Rotem Arnon-Friedman; track-switch deadline was 2026-02-08	https://tqc-conference.org/2026/; https://tqc-conference.org/2026/call/; https://tqc-conference.org/2026/registration/
quant-2026-trento	QUANT 2026 - Int'l Conference on Quantum Computing Infrastructure & Technologies	QUANT 2026	Conference	quantum computing hardware;cryogenic electronics	2026-09-01	2026-09-04	Trento, Italy	TBA	TBA	TBA	TBA	https://quancom-conference.org/	2	New conference on quantum computing infrastructure/hardware; adjacent rather than core photonics	cfp_open	2026-08-02	new entry; discovered this run	https://quancom-conference.org/
asc-2026	Applied Superconductivity Conference 2026	ASC 2026	Conference	SNSPDs;cryogenic electronics;single-photon sources	2026-09-06	2026-09-11	Pittsburgh, PA, USA	2026-02-02	TBA	TBA	2026-06-30	https://appliedsuperconductivity.org/asc2026/	4	Premier superconductivity conference with major SNSPD and cryogenic electronics sessions	cfp_closed	2026-08-02	abstract deadline extended from Jan 26 to 2026-02-02 (closed); early-bird registration passed Jun 30	https://appliedsuperconductivity.org/asc2026/; https://www.appliedsuperconductivity.org/asc2026/important-dates/
inphomir-school-2026	INPHOMIR Photonics School 2026	INPHOMIR School	Summer School	photonic integrated circuits;III-V on Si	2026-09-07	2026-09-11	Bari, Italy	TBA	n/a	TBA	n/a	https://inphomir.eu/inphomir-school-program/	4	Dedicated InP/III-V photonics school for NIR/MIR applications	upcoming	2026-08-02	confirmed unchanged; application/registration deadline not published on official page this run	https://inphomir.eu/inphomir-school-program/
ieee-qce26	IEEE Quantum Week 2026	QCE26	Conference	quantum computing hardware;quantum communication;integrated quantum photonics	2026-09-13	2026-09-18	Toronto, ON, Canada	2026-04-06	2026-04-13	2026-07-27 (paper-author reg., passed); general registration open since 2026-04-14	TBA	https://qce.quantum.ieee.org/2026/	3	IEEE quantum week with photonic quantum computing and QKD sessions	cfp_closed	2026-08-02	cfp closed; general registration open since World Quantum Day (Apr 14)	https://qce.quantum.ieee.org/2026/; https://qce.quantum.ieee.org/2026/key-deadlines/; https://qce.quantum.ieee.org/2026/registration
photonics-switching-2026	Photonics in Switching and Computing 2026	PSC 2026	Conference	photonic integrated circuits;silicon photonics	2026-09-15	2026-09-18	Valencia, Spain	TBA	TBA	TBA	TBA	https://psc2026.org/	3	Photonic switching and routing conference	upcoming	2026-08-02	dates now announced: Sep 15-18, Valencia, Spain	https://psc2026.org/; https://ieeephotonics.org/event/2026-international-conference-on-photonics-in-switching-and-computing-psc
ecoc-2026	European Conference on Optical Communication 2026	ECOC 2026	Conference	photonic integrated circuits;silicon photonics;quantum communication;integrated quantum photonics	2026-09-20	2026-09-24	Málaga, Spain	2026-04-22	2026-04-22	TBA	TBA	https://ecoc2026.org/	4	Europe's flagship optical comms conference with quantum technologies track	cfp_closed	2026-08-02	paper deadline was 2026-04-22 (closed, unchanged since May); registration open; exhibition Sep 21-23	https://ecoc2026.org/; https://ecoc2026.org/ECOC2026/paper-submission
graphene-week-2026	Graphene Week 2026	GW2026	Conference	2D-material photonics;nanophotonics;plasmonics	2026-09-21	2026-09-25	Porto, Portugal	TBA	n/a	TBA	TBA	https://graphene-flagship.eu/events/graphene-week-2026	3	Europe's premier 2D-materials conference with dedicated photonics/plasmonics tracks	cfp_open	2026-08-02	new entry; discovered this run	https://graphene-flagship.eu/events/graphene-week-2026
mne-2026	International Conference on Micro and Nano Engineering 2026	MNE 2026	Conference	photonic integrated circuits;nanophotonics;2D-material photonics	2026-09-21	2026-09-24	Interlaken, Switzerland	TBA	TBA	TBA	TBA	https://mne2026.imnes.org/	3	Nanofabrication conference relevant to photonic device processing	upcoming	2026-08-02	confirmed unchanged dates/location; deadlines not verified on official page this run	https://mne2026.imnes.org/
fio-2026	Frontiers in Optics + Laser Science 2026	FiO+LS 2026	Conference	quantum optics;nonlinear optics;nanophotonics	2026-09-27	2026-10-01	Rochester, NY, USA	TBA	2026-06-02	TBA	2026-08-14	https://frontiersinoptics.com/	3	Broad US photonics conference with quantum optics tracks	cfp_closed	2026-08-02	DATE CORRECTION: technical conference confirmed through Oct 1 (previously recorded as ending Sep 30); early-bird registration deadline Aug 14; Science+Industry Showcase Sep 29-30	https://frontiersinoptics.com/; https://www.frontiersinoptics.com/submissions/author-timeline; https://www.frontiersinoptics.com/registration
hdqs-2026	High-Dimensional Quantum Systems Workshop 2026	HDQS 2026	Workshop	quantum optics;quantum communication;integrated quantum photonics	2026-10-04	2026-10-09	Benasque, Spain	TBA	n/a	TBA	n/a	https://benasque.org/2026hdqs/	4	Benasque workshop on high-dimensional quantum photonics and quantum information	upcoming	2026-08-02	UNVERIFIED: secondary sources conflict on exact dates (Sep20-Oct3 vs Oct5-8) vs previously recorded Oct4-9; official Benasque page unreachable this run — dates kept as previously recorded pending manual verification	https://benasque.org/2026hdqs/ (unverified this run)
photonics-days-2026	Photonics Days Berlin 2026	PDB 2026	Conference	integrated quantum photonics;photonic integrated circuits;nanophotonics	2026-10-07	2026-10-08	Berlin, Germany	TBA	TBA	TBA	TBA	https://photonic-days-berlin.com/	3	German photonics industry and research meeting	upcoming	2026-08-02	confirmed unchanged; registration open; satellite Photonics Travel Days Oct 6 & Oct 9 (site visits, not part of main dates)	https://photonic-days-berlin.com/
pgc-2026	Photonics Global Conference 2026	PGC 2026	Conference	photonic integrated circuits;nanophotonics	2026-10-16	2026-10-19	Rizhao, China	TBA	TBA	TBA	TBA	https://www.ieee-pgc.org/	2	Asia-Pacific photonics conference with some PIC tracks; next edition after PGC 2025 (now archived)	cfp_open	2026-08-02	new entry; year roll-over placeholder for PGC series	https://www.ieee-pgc.org/; https://easychair.org/cfp/pgc2026
it-fab-school-2026	It-fab Italian Network for Micro and Nano Fabrication School 2026	It-fab School 2026	Summer School	photonic integrated circuits;nanophotonics	2026-10-27	2026-10-30	Turin, Italy	TBA	n/a	TBA	n/a	https://itfab.bo.imm.cnr.it/	3	Italian nanofabrication school relevant to photonic device processing	upcoming	2026-08-02	dates now announced: Oct 27-30, hosted by INRiM Turin (traveling edition of CNR/PoliMi/FBK/INRiM/PoliTo network school); enrolment window reportedly mid-Jul to mid-Sep 2026	https://itfab.bo.imm.cnr.it/
acp-2026	Asia Communications and Photonics Conference 2026	ACP 2026	Conference	photonic integrated circuits;silicon photonics;quantum communication	2026-11-01	2026-11-04	Hangzhou, China	TBA	TBA	TBA	TBA	https://acpconf.com/	3	Asia-Pacific photonics flagship with quantum sessions; next edition after ACP 2025 (now archived)	cfp_open	2026-08-02	new entry; year roll-over placeholder for ACP series	https://acpconf.com/; https://ieeephotonics.org/event/2026-asia-communications-and-photonics-conference-acp/
ipc-2026	IEEE Photonics Conference 2026	IPC 2026	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics	2026-11-08	2026-11-12	Denver, CO, USA	TBA	2026-05-04	TBA	TBA	https://ieee-ipc.org/	4	IEEE flagship photonics devices and integrated systems conference	cfp_closed	2026-08-02	paper deadline was 2026-05-04 (closed)	https://ieee-ipc.org/
eqtc-2026	European Quantum Technologies Conference 2026	EQTC 2026	Conference	integrated quantum photonics;quantum communication;quantum computing hardware;quantum networking	2026-11-29	2026-12-03	Dublin, Ireland	2026-07-20	TBA	TBA	TBA	https://www.eqtc2026.eu/	5	EU Quantum Flagship conference — all aspects of quantum technology, high visibility	cfp_closed	2026-08-02	dedicated official site found (eqtc2026.eu, in addition to qt.eu listing page); Science & Technology Track abstract deadline was Jul 20 (closed)	https://www.eqtc2026.eu/; https://qt.eu/events/eqtc-2026-european-quantum-technologies-conference
photonics-west-2027	SPIE Photonics West 2027	PW 2027	Conference	integrated quantum photonics;silicon photonics;nonlinear optics;single-photon sources	2027-01-30	2027-02-04	San Francisco, CA, USA	2026-07-22	2026-07-22	TBA	TBA	https://spie.org/conferences-and-exhibitions/photonics-west	5	SPIE flagship with Quantum West and Si-photonics tracks — abstract deadline Jul 22 2026	cfp_closed	2026-08-02	abstract deadline was 2026-07-22 (closed); BiOS Expo Jan 30-31, Exhibition Feb 2-4	https://spie.org/conferences-and-exhibitions/photonics-west; https://spie.org/photonics-west/abstract-submission-guidelines
qip-2027	30th Quantum Information Processing Conference	QIP 2027	Conference	quantum communication;quantum computing hardware;quantum networking	2027-02-20	2027-02-26	Singapore	TBA	TBA	TBA	TBA	https://qipconference.org/2027/	4	Premier annual quantum information conference; quantum networking and hardware sessions	upcoming	2026-08-02	confirmed unchanged; tutorials Feb 20-21, main program Feb 22-26 at NUS Centre for Quantum Technologies	https://qipconference.org/2027/; https://qip.iaqi.org/nextqip
dpg-samop-2027	DPG Frühjahrstagung SAMOP 2027	DPG SAMOP 2027	Conference	quantum optics;nanophotonics;integrated quantum photonics	2027-02-28	2027-03-05	Hannover, Germany	TBA	TBA	TBA	TBA	https://www.dpg-physik.de/veranstaltungen/2027/dpg-fruehjahrstagung-hannover	4	DPG spring meeting for quantum optics and photonics — easily accessible from Münster	upcoming	2026-08-02	venue confirmed: Leibniz Universität Hannover	https://www.dpg-physik.de/veranstaltungen/2027/dpg-fruehjahrstagung-hannover
ofc-2027	Optical Fiber Communication Conference 2027	OFC 2027	Conference	photonic integrated circuits;silicon photonics;quantum communication	2027-03-07	2027-03-11	Los Angeles, CA, USA	TBA	2026-10-20 (12:00 EDT)	TBA	TBA	https://ofcconference.org/	4	World's largest optical comms conference with PIC and quantum networking sessions	upcoming	2026-08-02	abstract/summary deadline 2026-10-20 12:00 EDT; exhibition Mar 9-11	https://ofcconference.org/; https://ofcconference.org/submit-a-paper
spie-oo-2027	SPIE Optics + Optoelectronics 2027	SPIE O+O 2027	Conference	integrated quantum photonics;quantum optics;nanophotonics	2027-04-05	2027-04-08	Prague, Czech Republic	TBA	TBA	TBA	TBA	https://spie.org/conferences-and-exhibitions/optics-and-optoelectronics	4	SPIE European conference with quantum photonics and nanophotonics tracks	upcoming	2026-08-02	official website now live (was TBA); venue confirmed Clarion Congress Hotel Prague; theme 'Engineering the future: emerging science and extreme photonics'	https://spie.org/conferences-and-exhibitions/optics-and-optoelectronics
qns-paris-2027	Quantum Networks Summit 2027	QNS 2027	Symposium	quantum networking;quantum communication;QKD	2027-04-07	2027-04-08	Paris, France	n/a	n/a	TBA	TBA	https://www.uppersideconferences.com/quantum-networks/2027/index.html	3	Industry-facing quantum-networking summit; useful for tracking telecom/QKD ecosystem partners	upcoming	2026-08-02	new entry; discovered this run	https://www.uppersideconferences.com/quantum-networks/2027/index.html
aps-summit-2027	APS Global Physics Summit 2027	APS Summit 2027	Conference	quantum optics;quantum computing hardware;integrated quantum photonics	2027-04-11	2027-04-16	Atlanta, GA, USA	TBA	TBA	TBA	TBA	https://www.aps.org/events/2027/summit	4	Joint APS March+April meeting; major quantum photonics and computing sessions	upcoming	2026-08-02	venue confirmed: Georgia World Congress Center; 2027 abstract portal not yet open	https://www.aps.org/events/2027/summit
pic-intl-2027	PIC International 2027	PIC Int'l 2027	Conference	photonic integrated circuits;silicon photonics;III-V on Si	2027-04-13	2027-04-14	Brussels, Belgium	TBA	n/a	TBA	TBA	https://picinternational.net/	5	Longest-running PIC supply-chain conference (foundries, packaging, OEMs); core to integrated-photonics scope, not previously tracked	upcoming	2026-08-02	new entry; discovered this run	https://picinternational.net/; https://www.aimphotonics.com/events/pic-international-conference
bqit-2027	Bristol Quantum Information Technologies Workshop 2027	BQIT:27	Workshop	integrated quantum photonics;quantum communication;quantum computing hardware;quantum networking	2027-04-26	2027-04-28	Bristol, UK	TBA	n/a	opens later 2026	TBA	https://www.bristol.ac.uk/qet-labs/events/bqit-workshop/	4	UK quantum photonics workshop; next edition after BQIT 2026 (now archived)	upcoming	2026-08-02	new entry; year roll-over placeholder for BQIT series	https://www.bristol.ac.uk/qet-labs/events/bqit-workshop/; https://quantiki.org/conference/bristol-quantum-information-technologies-workshop-2027
cleo-2027	Conference on Lasers and Electro-Optics 2027	CLEO 2027	Conference	integrated quantum photonics;quantum optics;nonlinear optics;silicon photonics;single-photon sources	2027-05-02	2027-05-07	Long Beach, CA, USA	TBA	n/a	TBA	TBA	https://cleoconference.org/	5	Premier US laser/photonics conference; next edition after CLEO 2026 (now archived)	upcoming	2026-08-02	new entry; year roll-over placeholder for CLEO series	https://cleoconference.org/; https://www.optica.org/events/global_calendar/events/2027/conference_on_lasers_and_electro-optics_(1)/
optica-quantum-2027	Optica Quantum 2.0 Conference and Exhibition 2027	Optica Quantum 2027	Conference	integrated quantum photonics;quantum optics;single-photon sources;quantum communication;quantum computing hardware	2027-06-07	2027-06-10	Copenhagen, Denmark	TBA	n/a	TBA	TBA	https://www.optica.org/events/topical_meetings/quantum/	5	Premier quantum photonics conference; next edition after Optica Quantum 2026 (now archived)	upcoming	2026-08-02	new entry; year roll-over placeholder for Optica Quantum series	https://www.optica.org/events/topical_meetings/quantum/; https://www.optica.org/events/topical_meetings/quantum/about/news_and_updates/
damop-2027	58th APS Division of Atomic, Molecular and Optical Physics Meeting	DAMOP 2027	Conference	quantum optics;single-photon sources;nonlinear optics	2027-06-13	2027-06-18	Chicago, IL, USA	TBA	TBA	TBA	TBA	https://www.aps.org/events/2027/damop-2027	3	AMO physics flagship with quantum optics and single-photon sessions	upcoming	2026-08-02	new entry; year roll-over placeholder; dates tentative pending official confirmation	https://www.aps.org/events/2027/damop-2027; https://engage.aps.org/damop/meetings/upcoming
cleo-europe-2027	CLEO/Europe-EQEC 2027	CLEO/Europe 2027	Conference	integrated quantum photonics;quantum optics;nonlinear optics;nanophotonics	2027-06-20	2027-06-25	Munich, Germany	TBA	TBA	TBA	TBA	https://cleoeurope.org/	5	Flagship European photonics and quantum optics biennial conference	upcoming	2026-08-02	confirmed part of World of Photonics Congress 2027 at ICM Munich	https://cleoeurope.org/; https://photonics-congress.com/en/about/conferences/cleo-eqec
iqnhub-quness-2027	IQN Hub Summer School (QuNeSS) 2027	QuNeSS 2027	Summer School	quantum networking;quantum communication;QKD	2027-06-27	2027-07-03	Edinburgh, UK	TBA	n/a	TBA	TBA	https://iqnhub.org/2027-summer-school/	4	Postgrad/ECR residential school on quantum networking, communications and PQC	upcoming	2026-08-02	new entry; discovered this run	https://iqnhub.org/2027-summer-school/; https://iqnhub.org/summer-school-announcement/
jnog-2027	Journées Nationales d'Optique Guidée 2027	JNOG 2027	Conference	photonic integrated circuits;silicon photonics;TFLN	2027-06-29	2027-07-02	Autrans, France	TBA	n/a	TBA	TBA	https://www.sfoptique.org/pages/sfo/colloques-de-la-sfo/jnog-2027/home.html	3	French national society's guided/integrated-optics meeting; early-career oriented regional venue	upcoming	2026-08-02	new entry; discovered this run	https://www.sfoptique.org/pages/sfo/colloques-de-la-sfo/jnog-2027/home.html
ieee-rapid-2027	IEEE Research and Applications of Photonics in Defense 2027	IEEE RAPID 2027	Conference	single-photon sources;quantum communication	2027-08-11	2027-08-13	Miramar Beach, FL, USA	TBA	TBA	TBA	TBA	https://ieee-rapid.org/	2	Defense photonics conference	upcoming	2026-08-02	start date (Aug 11) confirmed via multiple sources; end date (13th) carries minor residual uncertainty across sources	https://ieee-rapid.org/
ipc-2027	IEEE Photonics Conference 2027	IPC 2027	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics	2027-11-10	2027-11-14	Eindhoven, Netherlands	TBA	TBA	TBA	TBA	https://ieee-ipc.org/	4	IEEE photonics flagship; European edition in Eindhoven — low travel cost	upcoming	2026-08-02	DATE CONFLICT (unresolved): multiple secondary sources indicate Nov 7-11 2027 vs previously recorded Nov 10-14 2027; official ieee-ipc.org still shows 2025/26 content — needs manual re-verification once official IPC2027 site launches; location (Eindhoven) confirmed	https://ieee-ipc.org/ (root only, 2025 content); showsbee.com/fairs/103112-IEEE-Photonics-Conference-2027.html
cewqo-2027	31st Central European Workshop on Quantum Optics	CEWQO 2027	Workshop	quantum optics;single-photon sources;quantum communication	TBA	TBA	TBA	TBA	n/a	TBA	n/a	TBA	4	Dedicated European workshop on quantum optics and single-photon physics	upcoming	2026-08-02	new placeholder; CEWQO30 (Erlangen) already concluded Jul 2026, no 31st-edition host announced	original tracker; no official 2027 page found yet
dgao-2027	128th Annual Meeting of the German Society for Applied Optics (DGaO)	DGaO 2027	Conference	quantum optics;nanophotonics;photonic integrated circuits	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://www.dgao.de/	3	German national applied-optics society meeting; DGaO 2026 (Hamburg) already concluded, some quantum-optics/photonics sessions expected in 2027 edition	upcoming	2026-08-02	new entry; discovered this run; no 2027 host/dates found yet	https://www.dgao.de/
ecio-2027	European Conference on Integrated Optics 2027	ECIO 2027	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics;nanophotonics	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://ecio-conference.org/	5	Largest European dedicated integrated optics conference; core relevance for AG Schuck	upcoming	2026-08-02	new placeholder; no 2027 host/dates announced yet (only general CfP page live)	https://ecio-conference.org/
egas-2027	58th Conference of the European Group on Atomic Systems	EGAS 2027	Conference	quantum optics;nonlinear optics	TBA	TBA	TBA	TBA	TBA	TBA	TBA	TBA	3	European atomic systems conference with quantum optics and light-matter sessions	upcoming	2026-08-02	new placeholder; EGAS57 (Toruń) already concluded Jun 2026, no 58th-edition location found	original tracker; no official 2027 page found yet
epic-agm-2027	EPIC Annual General Meeting & Summit 2027	EPIC AGM 2027	Symposium	photonic integrated circuits	TBA	TBA	Europe (invite-only)	n/a	n/a	TBA	TBA	https://epic-photonics.com/events/epic-annual-general-meeting-2027/	2	Industry-strategy meeting for the European Photonics Industry Consortium; useful for PIC-ecosystem awareness	upcoming	2026-08-02	new entry; discovered this run; details TBA	https://epic-photonics.com/events/epic-annual-general-meeting-2027/
fio-2027	Frontiers in Optics + Laser Science 2027	FiO+LS 2027	Conference	quantum optics;nonlinear optics;nanophotonics	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://frontiersinoptics.com/	3	Broad US optics conference with quantum photonics components	upcoming	2026-08-02	new placeholder; only FiO 2026 (Rochester) published so far, 2027 dates not yet set	https://frontiersinoptics.com/
icqe	International Conference on Quantum Energy	ICQE	Conference	quantum computing hardware	TBA	TBA	TBD (past editions: Melbourne 2023, Padua/Italy 2025-06-03 to 06-06)	TBA	TBA	TBA	TBA	https://icqe.com.au/	2	Quantum energy applications; adjacent to quantum computing hardware	upcoming	2026-08-02	confirmed real & active (International Conference on Quantum Energy, biennial, CSIRO/Univ. Vienna involved); 2027 edition expected but venue/dates not yet published	https://icqe.com.au/; https://icqe.com.au/news
icton-2027	27th International Conference on Transparent Optical Networks	ICTON 2027	Conference	photonic integrated circuits;silicon photonics;quantum communication	TBA	TBA	TBA	TBA	TBA	TBA	TBA	TBA	3	Transparent optical networks with PIC and quantum photonics tracks	upcoming	2026-08-02	new placeholder; ICTON 2026 (Prague) already concluded Jul 2026, no 2027 host confirmed yet	original tracker; no official 2027 page found yet
ieee-sum-2027	IEEE Summer Topicals Meeting Series 2027	IEEE SUM 2027	Conference	photonic integrated circuits;silicon photonics;integrated quantum photonics	TBA	TBA	TBA	TBA	TBA	TBA	TBA	https://ieee-sum.org/	3	IEEE topical photonics sessions including PICs	upcoming	2026-08-02	new placeholder; confirmed for July 2027 but venue unannounced (unverified rumor: Tulum, Mexico - not confirmed)	https://ieee-sum.org/
islc-2028	31st International Semiconductor Laser Conference	ISLC 2028	Conference	single-photon sources;III-V on Si;photonic integrated circuits	TBA	TBA	TBA	TBA	TBA	TBA	TBA	TBA	4	III-V semiconductor laser conference, biennial - key for quantum light source development	upcoming	2026-08-02	new placeholder; biennial series, next expected 2028 after Tampere 2026 (now archived)	original tracker; no official 2028 page found yet
meta-2027	META 2027 - 17th Int'l Conference on Metamaterials, Photonic Crystals and Plasmonics	META 2027	Conference	plasmonics;nanophotonics;2D-material photonics	TBA	TBA	TBA	TBA	n/a	TBA	TBA	https://metaconferences.org/	3	Direct successor to META 2026 (Dublin); core plasmonics/nanophotonics meeting not previously tracked	cfp_closed	2026-08-02	new entry; discovered this run; expected July 2027, location not yet announced	https://metaconferences.org/META26/index.php/META
nanolight-2028	Nanolight Conference 2028	Nanolight 2028	Conference	nanophotonics;2D-material photonics;quantum optics;plasmonics	TBA	TBA	Benasque, Spain (expected)	TBA	n/a	TBA	n/a	https://benasque.org/	5	European nanophotonics / near-field / 2D-material flagship, biennial in Benasque	upcoming	2026-08-02	new placeholder; biennial series, next expected 2028 after 2026 edition (now archived)	https://benasque.org/
nrw-nano-2027	12th NRW NanoConference 2027	NRW Nano 2026	Conference	nanophotonics;photonic integrated circuits	TBA	TBA	North Rhine-Westphalia, Germany (recent host: Dortmund)	TBA	TBA	TBA	TBA	https://www.nanoconference.de/	3	Regional NRW nanotechnology conference; local access	upcoming	2026-08-02	YEAR CORRECTION: biennial series — 11th edition already held Sep 30-Oct 1 2025 in Dortmund; next (12th) edition expected 2027, not 2026 as previously recorded; renamed nrw-nano-2026 -> nrw-nano-2027; dates still TBA	https://www.nanoconference.de/; https://bio.nrw.de/en/events/11th-nrw-nano-conference-at-westfalenhalle-dortmund
opic-2027	Optics & Photonics International Congress 2027	OPIC 2027	Conference	silicon photonics;nonlinear optics;photonic integrated circuits	TBA	TBA	Yokohama, Japan (expected)	TBA	n/a	TBA	TBA	https://opicon.jp/	3	Annual JSAP photonics congress with ~18 co-located specialized conferences; useful Japan-market watch point	upcoming	2026-08-02	new placeholder; annual series, next edition expected spring 2027, dates not yet announced	https://opicon.jp/
opon-next	9th International Workshop on the Optical Properties of Nanostructures	OPON	Workshop	nanophotonics;quantum optics;2D-material photonics	TBA	TBA	TBA (rotates Wrocław/Bayreuth/Warsaw/Münster)	TBA	n/a	TBA	n/a	https://www.uni-muenster.de/Physik.FT/en/opon2025/index.html	4	Small workshop series that has previously been hosted by Münster itself — worth watching for local relevance	upcoming	2026-08-02	new placeholder for next edition after OPON2025 (Münster); host/dates not yet announced	https://www.uni-muenster.de/Physik.FT/en/opon2025/index.html
owtnm-2027	33rd Optical Wave & Waveguide Theory and Modelling Workshop	OWTNM 2027	Workshop	photonic integrated circuits;silicon photonics;nanophotonics	TBA	TBA	TBA	TBA	n/a	TBA	TBA	https://owtnm.eu	3	Annual European workshop on integrated-optics device modelling; niche but directly relevant to PIC design work	upcoming	2026-08-02	new placeholder; annual series since 1992, next edition expected spring 2027, host/dates not yet announced	https://owtnm.eu
qunew-2027	Quantum Networks Workshop 2027	QuNeW 2027	Workshop	quantum networking;quantum communication;QKD	TBA	TBA	Okinawa, Japan	TBA	n/a	TBA	TBA	https://www.oist.jp/conference/qunew-2027	4	Biennial quantum-networking workshop (after Boston 2023, The Hague 2025)	cfp_closed	2026-08-02	new entry; discovered this run; dates not yet announced	https://www.oist.jp/conference/qunew-2027; https://www.qunew.org/qunew-2027
spw-2028	13th Single Photon Workshop	SPW 2028	Workshop	single-photon sources;SNSPDs;quantum optics;quantum communication	TBA	TBA	TBA	TBA	n/a	TBA	TBA	https://spw2026.org/	5	THE dedicated single-photon workshop, biennial - central to AG Schuck's detector and source work	upcoming	2026-08-02	new placeholder; biennial series, next after SPW2026 (Naples) expected 2028; an unverified 'Singapore' rumor for the next host could not be confirmed on spw2026.org	https://spw2026.org/
