id	name	acronym	type	topic_tags	start_date	end_date	location	abstract_deadline	paper_deadline	registration_deadline	early_bird_deadline	website	relevance_score	relevance_note	status	last_verified	last_change	source_urls
eosam-2026	European Optical Society Annual Meeting 2026	EOSAM 2026	Conference	integrated quantum photonics;nanophotonics;nonlinear optics	2026-08-24	2026-08-28	Tampere, Finland	2026-04-14	TBA	TBA	2026-06-15	https://www.europeanoptics.org/events/eos/eosam2026.html	4	EOS flagship European photonics meeting with strong quantum photonics programme	cfp_closed	2026-05-24	abstract deadline Apr 14 (closed); early bird registration Jun 15; post-deadline poster Jul 15	https://www.europeanoptics.org/events/eos/eosam2026.html; https://www.europeanoptics.org/pages/events/eosam-2026/registration/
tqc-2026	Theory of Quantum Computation, Communication and Cryptography 2026	TQC 2026	Conference	quantum communication;quantum computing hardware;quantum networking	2026-08-31	2026-09-04	Sherbrooke, QC, Canada	TBA	TBA	TBA	TBA	https://tqc-conference.org/2026/	3	Theory conference for quantum communication, computation and cryptography	upcoming	2026-05-24	new entry	https://tqc-conference.org/2026/
asc-2026	Applied Superconductivity Conference 2026	ASC 2026	Conference	SNSPDs;cryogenic electronics;single-photon sources	2026-09-06	2026-09-11	Pittsburgh, PA, USA	2026-02-02	TBA	TBA	TBA	https://appliedsuperconductivity.org/asc2026/	4	Premier superconductivity conference with major SNSPD and cryogenic electronics sessions	cfp_closed	2026-05-24	abstract deadline extended to Feb 2 (now closed); acceptance notifications Mar 16; registration open	https://appliedsuperconductivity.org/asc2026/; https://www.appliedsuperconductivity.org/asc2026/important-dates/
inphomir-school-2026	INPHOMIR Photonics School 2026	INPHOMIR School	Summer School	photonic integrated circuits;III-V on Si	2026-09-07	2026-09-11	Bari, Italy	TBA	n/a	TBA	n/a	https://inphomir.eu/inphomir-school-program/	4	Dedicated InP/III-V photonics school for NIR/MIR applications	upcoming	2026-05-24	no change	https://inphomir.eu/inphomir-school-program/
ieee-qce26	IEEE Quantum Week 2026	QCE26	Conference	quantum computing hardware;quantum communication;integrated quantum photonics	2026-09-13	2026-09-18	Toronto, ON, Canada	2026-04-13	2026-04-13	TBA	TBA	https://qce.quantum.ieee.org/2026/	3	IEEE quantum week with photonic quantum computing and QKD sessions	cfp_closed	2026-05-24	paper deadline Apr 13 closed; workshop paper abstract Jun 22; poster Phase 1 Jun 1; Sep 13-18 Metro Toronto CC	https://qce.quantum.ieee.org/2026/; https://qce.quantum.ieee.org/2026/submission-deadlines/
ecoc-2026	European Conference on Optical Communication 2026	ECOC 2026	Conference	photonic integrated circuits;silicon photonics;quantum communication;integrated quantum photonics	2026-09-20	2026-09-24	Málaga, Spain	2026-04-22	2026-04-22	TBA	TBA	https://ecoc2026.org/	4	Europe's flagship optical comms conference with quantum technologies track	cfp_closed	2026-05-24	paper submission closed Apr 22; demo paper deadline May 31; registration open; FYCMA venue Málaga	https://ecoc2026.org/; https://www.ecocexhibition.com/register/
mne-2026	International Conference on Micro and Nano Engineering 2026	MNE 2026	Conference	photonic integrated circuits;nanophotonics;2D-material photonics	2026-09-21	2026-09-24	Interlaken, Switzerland	TBA	TBA	TBA	TBA	https://mne2026.imnes.org/	3	Nanofabrication conference relevant to photonic device processing	upcoming	2026-05-24	no change	https://mne2026.imnes.org/
fio-2026	Frontiers in Optics + Laser Science 2026	FiO+LS 2026	Conference	quantum optics;nonlinear optics;nanophotonics	2026-09-27	2026-09-30	Rochester, NY, USA	TBA	TBA	TBA	TBA	https://frontiersinoptics.com/	3	Broad US photonics conference with quantum optics tracks	upcoming	2026-05-24	no change	https://frontiersinoptics.com/
hdqs-2026	High-Dimensional Quantum Systems Workshop 2026	HDQS 2026	Workshop	quantum optics;quantum communication;integrated quantum photonics	2026-10-04	2026-10-09	Benasque, Spain	TBA	n/a	TBA	n/a	https://benasque.org/2026hdqs/	4	Benasque workshop on high-dimensional quantum photonics and quantum information	upcoming	2026-05-24	no change	https://benasque.org/2026hdqs/
photonics-days-2026	Photonics Days Berlin 2026	PDB 2026	Conference	integrated quantum photonics;photonic integrated circuits;nanophotonics	2026-10-07	2026-10-08	Berlin, Germany	TBA	TBA	TBA	TBA	https://photonic-days-berlin.com/	3	German photonics industry and research meeting	upcoming	2026-05-24	no change	https://photonic-days-berlin.com/
ipc-2026	IEEE Photonics Conference 2026	IPC 2026	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics	2026-11-08	2026-11-12	Denver, CO, USA	TBA	TBA	TBA	TBA	https://ieee-ipc.org/	4	IEEE flagship photonics devices and integrated systems conference	upcoming	2026-05-24	no change	https://ieee-ipc.org/
eqtc-2026	European Quantum Technologies Conference 2026	EQTC 2026	Conference	integrated quantum photonics;quantum communication;quantum computing hardware;quantum networking	2026-11-29	2026-12-03	Dublin, Ireland	TBA	TBA	TBA	TBA	https://qt.eu/events/eqtc-2026-european-quantum-technologies-conference	5	EU Quantum Flagship conference — all aspects of quantum technology, high visibility	upcoming	2026-05-24	confirmed Nov 29–Dec 3 Dublin	https://qt.eu/events/eqtc-2026-european-quantum-technologies-conference
photonics-west-2027	SPIE Photonics West 2027	PW 2027	Conference	integrated quantum photonics;silicon photonics;nonlinear optics;single-photon sources	2027-01-30	2027-02-04	San Francisco, CA, USA	2026-07-22	TBA	TBA	TBA	https://spie.org/conferences-and-exhibitions/photonics-west	5	SPIE flagship with Quantum West and Si-photonics tracks — abstract deadline Jul 22 2026	upcoming	2026-05-24	new entry; Jan 30–Feb 4 2027; abstract deadline 2026-07-22	https://spie.org/conferences-and-exhibitions/photonics-west; https://spie.org/conferences-and-exhibitions/photonics-west/program/browse-program
qip-2027	30th Quantum Information Processing Conference	QIP 2027	Conference	quantum communication;quantum computing hardware;quantum networking	2027-02-20	2027-02-26	Singapore	TBA	TBA	TBA	TBA	https://qipconference.org/2027/	4	Premier annual quantum information conference; quantum networking and hardware sessions	upcoming	2026-05-24	new entry; Feb 20-26 Singapore (CQT)	https://qipconference.org/2027/; https://qip.iaqi.org/nextqip
dpg-samop-2027	DPG Frühjahrstagung SAMOP 2027	DPG SAMOP 2027	Conference	quantum optics;nanophotonics;integrated quantum photonics	2027-02-28	2027-03-05	Hannover, Germany	TBA	TBA	TBA	TBA	https://dpg-physik.de/	4	DPG spring meeting for quantum optics and photonics — easily accessible from Münster	upcoming	2026-05-24	no change	https://dpg-physik.de/
ofc-2027	Optical Fiber Communication Conference 2027	OFC 2027	Conference	photonic integrated circuits;silicon photonics;quantum communication	2027-03-07	2027-03-11	Los Angeles, CA, USA	TBA	TBA	TBA	TBA	https://ofcconference.org/	4	World's largest optical comms conference with PIC and quantum networking sessions	upcoming	2026-05-24	new entry; Mar 7-11 2027 Los Angeles	https://ofcconference.org/
spie-oo-2027	SPIE Optics + Optoelectronics 2027	SPIE O+O 2027	Conference	integrated quantum photonics;quantum optics;nanophotonics	2027-04-05	2027-04-08	Prague, Czech Republic	TBA	TBA	TBA	TBA	TBA	4	SPIE European conference with quantum photonics and nanophotonics tracks	upcoming	2026-05-24	no change	original list
aps-summit-2027	APS Global Physics Summit 2027	APS Summit 2027	Conference	quantum optics;quantum computing hardware;integrated quantum photonics	2027-04-11	2027-04-16	Atlanta, GA, USA	TBA	TBA	TBA	TBA	https://www.aps.org/events/2027/summit	4	Joint APS March+April meeting; major quantum photonics and computing sessions	upcoming	2026-05-24	new entry; Apr 11-16 Atlanta	https://www.aps.org/events/2027/summit
cleo-europe-2027	CLEO/Europe-EQEC 2027	CLEO/Europe 2027	Conference	integrated quantum photonics;quantum optics;nonlinear optics;nanophotonics	2027-06-20	2027-06-25	Munich, Germany	TBA	TBA	TBA	TBA	https://cleoeurope.org/	5	Flagship European photonics and quantum optics biennial conference	upcoming	2026-05-24	corrected end date to Jun 25; part of World of Photonics Congress 2027	https://cleoeurope.org/; https://www.photonics-congress.com/en/about/conferences/cleo-eqec/
ieee-rapid-2027	IEEE Research and Applications of Photonics in Defense 2027	IEEE RAPID 2027	Conference	single-photon sources;quantum communication	2027-08-11	2027-08-13	Miramar Beach, FL, USA	TBA	TBA	TBA	TBA	https://ieee-rapid.org/	2	Defense photonics conference	upcoming	2026-05-24	no change	https://ieee-rapid.org/
ipc-2027	IEEE Photonics Conference 2027	IPC 2027	Conference	integrated quantum photonics;photonic integrated circuits;silicon photonics	2027-11-10	2027-11-14	Eindhoven, Netherlands	TBA	TBA	TBA	TBA	https://ieee-ipc.org/	4	IEEE photonics flagship; European edition in Eindhoven — low travel cost	upcoming	2026-05-24	no change	https://ieee-ipc.org/
photonics-switching-2026	Photonics in Switching and Computing 2026	PiS 2026	Conference	photonic integrated circuits;silicon photonics	TBA	TBA	TBA	TBA	TBA	TBA	TBA	TBA	3	Photonic switching and routing conference	upcoming	2026-05-24	no change; dates TBA (expected summer 2026)	original list
it-fab-school-2026	It-fab Italian Network for Micro and Nano Fabrication School 2026	It-fab School 2026	Summer School	photonic integrated circuits;nanophotonics	TBA	TBA	TBA	TBA	n/a	TBA	n/a	TBA	3	Italian nanofabrication school relevant to photonic device processing	upcoming	2026-05-24	no change; dates TBA (expected Oct 2026)	original list
opic	Optics & Photonics International Congress	OPIC	Conference	integrated quantum photonics;quantum optics;nanophotonics	TBA	TBA	TBA	TBA	TBA	TBA	TBA	TBA	3	Japanese international photonics congress with quantum tracks	upcoming	2026-05-24	placeholder; next edition dates TBA	original list
owtnm	Optical Wave & Waveguide Theory and Modelling Workshop	OWTNM	Workshop	photonic integrated circuits;nanophotonics	TBA	TBA	TBA	TBA	n/a	TBA	n/a	TBA	3	Waveguide modelling workshop relevant to PIC simulation	upcoming	2026-05-24	placeholder; next edition dates TBA	original list
opon-2025	OPON 2025 Münster	OPON 2025	Conference	integrated quantum photonics;nanophotonics	TBA	TBA	Münster, Germany	TBA	TBA	TBA	TBA	TBA	4	Local Münster photonics conference — direct access, no travel	upcoming	2026-05-24	no change; dates TBA	original list
nrw-nano-2026	NRW NanoConference 2026	NRW Nano 2026	Conference	nanophotonics;photonic integrated circuits	TBA	TBA	North Rhine-Westphalia, Germany	TBA	TBA	TBA	TBA	TBA	3	Regional NRW nanotechnology conference; local access	upcoming	2026-05-24	no change; dates TBA	original list
icqe	International Conference on Quantum Energy	ICQE	Conference	quantum computing hardware	TBA	TBA	TBA	TBA	TBA	TBA	TBA	TBA	2	Quantum energy applications; adjacent to quantum computing hardware	upcoming	2026-05-24	placeholder; next edition TBA	original list
